row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001140_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001141_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001143_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001145_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001147_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001148_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001149_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001150_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001151_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001156_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001157_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001158_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001159_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001160_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001163_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001166_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001169_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001173_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001174_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001176_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001177_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001178_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001183_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001184_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001186_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001187_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001188_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_QC00_neg.mzML Peak area,1685365277_ALC_dbgi_QC01_neg.mzML Peak area,1685365277_ALC_dbgi_QC02_neg.mzML Peak area,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,1685365277_ALC_dbgi_QC04_neg.mzML Peak area,1685365277_ALC_dbgi_QC05_neg.mzML Peak area,1685365277_ALC_dbgi_QC06_neg.mzML Peak area,
1440,299.0201662238734,4.080896832608694,81864.33501217568,961702.5141989839,6421064.62664455,3689268.1558024306,5063333.753612246,2938099.051797957,77417.74368657409,294491.57226449496,411363.8468144607,518135.5428534783,195700.46316951534,449361.851906449,536318.2553225593,129131.60123298559,1062047.2520274024,964450.0132677298,47127.8482184592,2095904.3247252288,73773.01360766402,152693.96269245812,883347.2353346853,535782.1162480529,1200058.602851678,5603343.832596509,6745258.629354578,288102.4568024554,8683369.414498098,499913.5636077266,863170.352256806,783676.3818900874,286576.09441085946,1817746.2672560655,1.1260306197766569E7,137892.23260836257,1.0420544573986556E7,1782433.298949495,91392.27287865135,103718.35614855979,3636.9642244393845,2325370.7090903544,2480311.629380998,2525493.3646919113,232421.14289627445,2301935.97579003,1823089.4671112094,2234322.0341560403,
807,367.1984363690855,3.222012253333333,922846.793360422,995996.3514433189,3231290.4708720557,545269.3881731281,4073642.9251578036,388072.9851877355,2312951.5630871584,1114143.1224894351,7565297.8725146735,1743273.151029181,5375045.977388978,812299.6745862486,45483.6141189435,959665.8521934781,708658.7930175684,277891.9210521559,790970.2733625097,785017.022443673,1431653.8027364074,282941.9968902314,142141.0386996226,274165.3233456904,2523804.472457613,5855229.841264999,2742513.5056563364,474565.33692200226,1653394.5941877784,454171.4441145522,1822169.523224806,1445196.3544202198,715878.9454594388,237068.95233393708,4507906.903008498,1795097.7781670294,562662.8105393574,247762.81109109183,2796640.992425348,171861.70611217996,0,1949878.52830386,1961972.7857340893,1833766.4805145117,1340289.4483466705,1710446.0764747246,1797581.087899304,1935052.2315611541,
3035,427.10296696801294,3.62907402,0,0,0,0,0,0,5.7552840745105065E7,0,0,76473.49749710169,0,0,74813.52348656266,0,0,0,9722.492424369502,0,6.83637152463246E7,0,0,0,0,0,0,0,0,0,0,145072.6984788049,259109.0001911192,0,0,0,0,0,6.2386526037135355E7,0,0,3850476.712868104,3959122.3461387437,3982763.046973274,2555111.735547795,3120718.654520255,2829461.614767817,3145111.7311210036,
669,813.1941804917988,1.3358588068181816,6079626.410646725,1.071978776300766E7,3604709.176209455,934750.8278886391,1.7912932928612724E7,481265.1649736135,6760805.965427486,5937266.591736329,4329298.416323251,45396.912151921526,1.790780694161709E7,5340143.336453531,3340127.0298230858,4107370.9794229926,6371849.12587638,1619829.3505243948,0,5296251.3418039465,5325212.310613081,2743062.513295757,2131136.971252922,5324311.683561081,1.2746274455758072E7,4962701.746538786,2050920.9767430592,7456487.185145674,1457464.785987458,1664875.4781840679,7160973.881694023,2407729.3491152106,128610.89053252712,848417.5136416175,7858950.158761574,2.836872722644664E7,2603965.5970588606,2569570.181911132,7946103.154366779,4059815.099769176,0,3900493.368639143,4655958.104255884,4019044.496932279,3429530.903629899,4035989.636542849,3679338.049630476,4459905.209959664,
4457,370.07989400846986,3.34546135,0,0,0,0,0,0,22305.126985118033,0,0,461637.77132063726,0,95226.9025927038,0,0,0,27874.116166107677,0,0,21238.88070974941,0,0,4169702.6700595734,0,0,0,8696250.412096621,0,0,0,0,248075.26626422457,7921.55071685736,0,0,0,0,76737.35011346466,4984638.725515614,0,125922.77160227965,121704.33769409683,267775.9556121463,133785.7723775779,240167.21435602527,155395.89563390604,166419.22922152147,
3492,375.0721542408946,2.880357924324325,1230243.4800008072,40785.21758254112,455713.52931514604,0,294472.1263630605,40805.12835000585,236591.4434914691,154872.74829886117,524304.6432355555,9.566594238284075E7,110490.5737816703,111570.84687625189,0,11965.541642227796,129268.28417965,0,4.098757345092734E7,763323.8031760493,172210.15258916278,0,0,164527.93250358722,300261.10747211194,353072.8464807365,567166.7310189873,4698.355092411641,382211.7272952637,8995.668545531229,131474.16889116666,0,7.666765952813978E7,18387.85650289953,265824.505326704,807175.5099335423,0,0,348279.1711931361,175226.6421838515,0,5323540.021931177,4227490.142972244,4436148.109319354,2881904.1274579167,4456172.9902666025,3652508.4585993765,4674091.762918342,
2208,623.1282362386482,2.9032293181818187,0,37362.065973164674,0,7691249.525816517,0,0,0,2001976.5729919334,0,0,0,456105.4646408415,1745549.3206375723,15806.981717285471,37330.53469307856,133313.58886153996,0,15863.015177613284,0,9505.276895159148,0,116505.45199980517,0,0,0,123042.24466669903,0,16786.320608899867,0,0,0,171415.73047103235,0,0,0,0,0,195442.41339253087,0,269278.1188917421,175105.9396921629,223000.36128518806,148645.51781877043,175930.80138925705,204371.14134958564,139071.44510056535,
377,727.2472720075627,2.76107786744186,2988817.067030654,6949843.973615602,873378.5286738914,4.923979347993611E7,4921507.765824932,1.997484519930252E7,2931456.8556483863,5485311.133983198,2699305.454689225,0,9111742.343037972,875693.6610452904,6050766.9190573385,1357717.4924351247,746421.2779742382,1.5606570537130985E7,0,15307.016980956434,5019491.465949124,6841449.705783924,4858137.450627322,657139.7234271656,5371974.913714777,2.0642505574242808E7,332068.5751842375,1798105.6748554232,688908.3850697788,2.776932313569777E7,354507.8687440836,5518349.664031171,88672.51817207712,7671140.023168567,2.0280983401998233E7,1187360.8328562959,6391335.400133097,7473123.501975432,1881636.2621219303,601665.1611774598,0,6823107.017871042,6662973.449960286,6272074.57481452,3991880.035523201,6276489.429063778,6706819.509827456,6319312.86028547,
2570,449.2388599276521,4.723745425806451,143364.75906431495,0,97685.70807252522,0,2510940.2885383097,0,236935.14337777806,0,3023409.202934393,0,226719.60728390355,1679.6918570926168,1429.2371563878862,0,0,0,4537.479898427375,257424.0284027674,316293.0321956012,1264.4546883136168,0,0,211979.30566209534,242452.15849294787,21736.137431826843,8227.724190192008,57198.633730447415,2680.4362248851403,560888.5241816652,0,5800.931879243448,17964.578996261982,144269.45322107195,182562.17238625154,0,0,437276.66119096783,0,0,596309.3409071914,577192.0565546923,655522.6081874254,371772.98160580883,590182.6538255239,461197.0409605479,495916.0883397666,
3667,387.0627626874377,1.6743849266666666,2996595.5687317043,1077449.0601418633,2471101.4761799746,711745.0844012932,7527261.782942399,680109.9152801598,6730701.73434694,4207365.279416553,1081965.735733935,3336881.6797564854,8524820.9823614,2018076.444945448,2160037.2972637718,5155328.380670887,3512968.6215086486,1.307973876622099E7,872857.5660586926,4105592.8000346003,3378314.6357230293,5510676.995698343,1487977.5724026773,9036497.955411574,6290709.085358433,2220891.7286069305,719535.9579164997,8994731.935248747,1935478.5400683621,2573854.9583804077,3905272.205884663,1627978.7831287528,869002.5092650309,1.8906740971325565E7,3644725.50696621,6350526.964850816,782759.1070389146,2005073.3687985004,5414147.358479109,1.0758242990124501E7,0,5829701.108516865,5827504.339377425,5992570.938822841,2735325.2013325077,4981297.280292212,2084944.7486868268,2160327.28518984,
616,230.10277023363173,1.9784719333333334,1219754.9971003116,14892.495279266548,0,10107.240001828164,85234.76839967565,0,138466.83869937263,423391.2792639382,0,1911444.813415002,138592.82148436533,14045.64224520683,278430.8979874219,45845.26289248862,22802.415036567967,0,1060265.712351157,218028.43651211594,162364.1715260127,0,0,164678.3023136509,0,3115544.8545214357,524278.8523355234,0,12364.404660799908,0,302177.5512813331,1654387.1541434482,1794030.7421888532,0,1797052.402998031,184215.3006446011,0,0,139036.72216870086,106728.02622787506,0,431434.0062214356,421891.38926372357,494769.37896533264,486946.8074439006,556243.2810081738,460882.5446706916,507954.7382863301,
2667,695.2245604153618,3.81446915625,0,0,0,0,1034475.6616582267,0,100460.30869063409,0,172892.0718652619,0,6158317.22379546,0,0,0,0,0,0,0,89593.98791219265,0,0,0,889351.1309623971,0,0,0,0,0,0,0,0,0,8301.313547507823,0,7152.208662915379,0,45483.43468112101,0,0,169546.75903552744,190377.0323564065,189637.63895235283,105842.25075475231,171295.82001484605,178739.2122644107,185711.91670152836,
2878,818.2088549527787,2.5032679999999994,0,0,0,0,0,4109323.508415731,0,0,0,255121.5772175392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200445.2328491273,35147.13018551917,0,0,0,0,0,0,0,0,0,19415.637640517165,15126.05122381083,0,47290.49043100888,0,0,
695,234.04050304470547,3.19105569347826,1212804.56366072,447153.0576260262,48611.50554904751,38522.38841545907,87582.6087650036,234594.23613243643,1102380.198520973,511045.91742269543,1291959.9144394344,104207.54303517085,548702.090936969,198213.22004799132,71034.55196827132,144365.59744753072,492789.98010572954,248847.54623782815,210196.696983557,222783.9012982528,1013993.7745808454,181272.89166526197,41450.14318244544,272511.51059467375,346187.1173183444,874714.5550550367,257876.64303903014,256641.63317855453,159637.20845160962,127608.75506419774,189007.77625591375,134186.64493702113,202135.15251645134,195516.48454691644,4849843.292365064,829968.4628253459,109144.39074776697,77176.43124443301,1672356.1694036382,186334.31042911025,2815.613724344996,329977.51231488324,333793.1117196459,320077.5095727638,288326.68616222485,304729.9922800779,357421.3790888491,370092.8879141777,
3591,675.183436955569,2.671791964285714,0,0,0,0,0,0,573116.4943685126,0,0,2632364.898665901,0,0,72900.2790229665,0,0,0,1247843.3252372812,0,0,0,0,33124.92195831181,0,0,0,0,0,0,0,0,2882562.744138742,0,0,0,0,0,0,18678.345039751075,0,63375.095711999646,127048.13000256996,184094.43252439355,98552.94815861728,181740.04432495168,74554.20585112573,71977.13824942849,
421,656.1469430778084,3.4366779055555563,8216689.288376433,15209.313499019434,0,0,0,29017.386338665896,0,0,0,0,0,0,8721.875514867355,0,94998.39322420362,0,22917.97761501889,0,0,0,0,0,0,128962.94084462164,0,0,0,13902.391515357245,0,0,181539.43338264833,0,0,4780628.979648368,0,0,0,4830.9865819000115,0,494252.45461376145,534703.7140938288,469034.89732438815,335602.30179226364,396663.80168662575,470774.7290401176,431165.42742459255,
3573,901.263188991023,2.2048078833333333,0,0,0,0,0,0,0,0,0,2347097.122775458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164156.25387179994,0,0,0,0,0,0,0,0,0,0,0,118087.66976447395,0,0,0,60944.73556640412,70980.63669550595,61724.15472255302,
2263,771.2014250918635,2.2894774678571435,0,0,13243.304951484057,2992177.455602818,0,1109859.2059715057,0,1.917221416744213E7,0,6719559.692600796,0,3351067.877114843,640854.4936676504,354471.7636463806,2246933.8445777525,320561.7493605989,0,1770047.8718495762,0,246626.99363629785,0,1128863.2708892666,0,0,0,1590807.786267321,0,3315178.5884301728,0,3.4023369122351617E8,1390149.4761172421,1688831.954636184,141799.29661921976,0,260939.08538764025,0,0,3055240.1214429345,0,4709273.029813071,4444269.838752359,3653106.558274113,2983158.143300474,4581884.453913763,4783036.777249227,3781650.451604997,
2955,379.0496820304534,1.6013095225806453,0,0,25513.82588424017,138564.27976783342,0,986690.3838878454,42553.02868672255,638256.5521244077,0,864713.2843483775,22452.04970562296,23172.99157769511,252658.90834887305,0,41130.99899909715,322136.1629247778,397710.25530156435,10893.588467536967,0,4665122.43198838,5760911.427008706,0,129998.41445809536,306794.3902757464,0,0,0,259918.49480793174,0,0,534604.1263556845,144115.96661861704,157467.0450410333,0,1012421.229713181,4378536.347946642,39122.98953914041,0,0,259904.57776203597,145795.33988540582,310603.75138068263,356587.852659259,315539.3943093988,328525.76615367725,285430.6661754014,
328,511.10812678315517,3.0898727038461544,3519370.9006136376,0,179352.04008576454,0,0,0,256476.5159545305,104073.80549616647,0,427685.39936848776,0,0,119694.4515002222,69699.86541724844,0,51926.47503254101,116260.53836941453,419433.11403759563,262853.482521235,11330.03455490022,0,14626.681538711884,0,53088.432238170506,245159.8060255478,0,54391.40189535739,0,158696.06197593838,33885.02377204155,133048.48225295497,187969.37437250436,2895530.2419878296,531105.5438819973,0,0,237039.67271269072,62466.44782735962,0,0,0,0,78596.29780855057,159008.07430870403,0,0,
3265,471.1534685729607,2.49557771875,0,0,0,0,0,0,62187.703947391725,2392551.5174760246,37385.905776573694,0,0,1518679.3595945218,0,0,937995.5606939963,0,0,0,45067.14649884295,0,0,0,0,0,0,0,0,0,0,14979.98214212076,0,0,2394783.8906854005,263414.7663956722,0,0,0,0,0,140500.01686845016,97260.46656541915,79088.24271437048,36061.36752487266,77150.99104757275,26547.484658320376,82815.14472812135,
4512,852.2381075589449,3.4866718454545453,0,0,4650540.972135278,0,0,0,0,0,141210.01260722242,0,0,0,0,0,0,0,0,0,0,0,0,0,487621.16655754356,0,3175196.0669840034,0,917551.2131868798,0,190400.33722574945,0,0,0,0,0,0,0,0,0,0,38616.206003720254,49511.05835287511,51705.20786139959,0,61328.16078941512,59395.19246550072,0,
3281,255.05042044522844,1.767517535135135,2153024.8948951773,0,0,0,3.535290836637155E7,6952.131849445279,41145.943103103695,689036.3788920233,57422.212855945334,23559.536651138602,55693.76981823614,1286568.7132597219,29678.42075692674,0,385904.28699267097,288497.8889628637,0,22756.06166438393,36369.95417654312,0,24864.90496455473,17028.447787405934,11059.165452123034,109939.82115807745,35360.43774295322,780851.0911610854,29988.118244677724,53950.396442218036,129597.4054988911,0,0,0,28688.606626042965,33694.767605542766,22248.197262442143,15708.175124211808,41759.01866289567,116811.72284275758,13044.738378779262,1118035.3964161635,1206736.4969440284,2015773.085098539,2896299.8151104376,1351561.217213268,1026314.0840244127,1636207.3657959802,
4824,899.22834983216,3.2559635,0,0,0,0,0,53385.755800365594,0,0,0,45963.22205057171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5677676857601376E7,0,0,0,0,29364.895617750346,0,0,0,42846.36407397657,24044.524847824636,0,
4419,453.2717953025076,3.8335589521739135,7647.727454912137,31975.686721632228,5804.08619238879,0,18926.31084912864,28462.32063101321,0,0,164699.32606459013,0,0,13872.281411490163,0,13997.46224388577,0,0,0,0,0,11407.976474528372,2455277.6852203077,0,0,0,8635.61943079402,0,13754.54432722124,7762.944970683126,0,0,0,0,28094.88995870387,0,97082.7140516803,1059932.6977824955,0,0,0,81504.65193800723,100226.64670875194,67130.01532803473,45702.160443964414,80889.8178880375,65943.8859860568,84228.474719666,
3361,771.3082231531306,4.815044727777778,0,0,298576.3395098254,1472.8447181976053,108979.83687816709,20237.479045816835,0,0,5068453.003021504,0,0,0,0,0,0,0,0,0,16943.87826044683,0,0,0,1900156.7046284415,440131.23178152286,27200.454513352153,0,0,0,0,0,0,0,133545.77850052502,0,0,0,11691.72304837328,0,0,98554.8775223948,107691.31557887295,124274.8710354559,74741.89895580517,101859.00673067654,85065.7767623766,120234.19061640983,
1649,191.05505602728155,6.910402434782606,1.141966381091625E7,2367974.788354562,6918202.079307114,1676221.1626249682,3894182.2573733544,1190436.5336305546,2178153.973290569,1691098.1488989342,1.2437247135684002E7,1853210.0099498366,1368369.7107034924,819865.8038609776,2440092.819805261,1308398.172863344,1172335.9326684587,772568.4445102992,4194430.812377058,3121499.7748150695,6301783.575175294,1376356.212398316,1273449.1160886858,1107967.633816641,8144698.485934629,1.8134545645438846E7,2.599857052934118E7,5418248.950215577,9015431.085188057,5844345.63169519,1.3556761400069261E7,1328644.3884909824,7380511.6934687225,2406722.0413411884,2.2878859156760983E7,2.7956732113464795E7,8474552.084910396,4981074.667449558,6776407.7656561555,2604922.358010164,180033.02447347817,1341387.4788405008,2100383.7487773784,2704841.1167151504,1266102.3287384082,3212631.736788291,7050940.7155156685,4469787.026950023,
3964,711.1465898900456,2.078795313636364,0,0,799514.4781906139,0,0,0,0,0,0,0,0,0,175613.23394240648,1175837.2191944174,0,539979.1514131987,0,0,49029.5937874791,0,91874.91750403082,4477867.409836973,0,70243.35862113337,0,1495961.393683101,160733.91004621395,606074.0483882732,0,0,159159.1247179325,1017307.4265318735,744997.0772944234,0,0,0,163712.1298548411,5863976.7617864385,0,361711.6149265795,441414.2751518439,369339.20492416376,0,148508.69188782436,215429.90994516754,300437.6458523572,
378,548.7670762622156,0.5546596430232558,3957576.3770272,1292413.7183243707,1649596.382573363,3301559.293729729,646272.4788334765,22207.121341453218,0,524103.4524460983,293520.7192458674,626887.6025077457,124107.33224677946,2112764.7352209436,1735930.1072448178,1982762.9956841539,2473968.341520671,4446349.396017455,971738.2058455837,3877136.1541155363,1422382.2992478202,1209392.1959849729,4230118.515340858,398317.1151111691,6656738.93623653,0,1.0556173654505394E7,1298229.076058668,775670.4620833481,1992050.993236719,3462074.6229410004,134781.66009740139,226529.9479122007,4263222.912000325,329001.3826416468,3317774.2731582886,1304738.7710540409,2761526.081631792,1116467.3739833983,1846803.568408085,0,1269787.7672611745,1214578.410267125,1185708.7397947384,1337317.1942886224,1233733.3132742157,1424547.2651848681,1160051.905732408,
576,399.09405357201365,2.4768241599999996,5465314.131802555,1372789.5437455398,2316918.365754527,2182571.0868546707,2103616.164047138,269728.692059646,2343159.0021862853,759017.2637017682,6661380.800980628,5243841.394993858,1877403.2190577807,2093345.9182942798,334283.66853244684,489455.7615404802,1012090.5153110739,1099970.9078923492,4302145.356693028,2419425.347036083,1914948.2831001973,143928.76024028397,1188188.6815783437,2989466.7784686866,2999101.3908096515,4008125.682558843,1655087.2933003088,933010.5482847836,1663683.1756085756,734327.2579743327,2109471.2556258678,2.328852934874475E7,3046912.625148526,315421.2235437921,6522379.972645166,6079608.909077128,1019367.9045612689,1872697.7217089836,4016271.384932786,3059468.3007398294,0,706673.1189691329,2495749.643282231,2906876.2163081733,2059327.434033922,2532483.478850556,2789581.42177605,2797685.856965907,
4359,563.095470558878,5.166604293749999,0,0,0,0,660353.6534255764,0,390939.42896869517,0,0,0,59683.66085314188,0,0,0,0,0,0,34715.0560772317,202565.00446378114,0,0,0,0,352483.63268778863,0,0,0,0,0,0,0,0,73042.0257178813,65005.65094527502,0,0,1024292.577623389,0,0,67517.75243385094,63870.33696036387,66249.4964921267,28417.367416574456,61127.934187571576,56968.42936681934,62086.25171981563,
3188,541.1106641175088,5.914597705263159,0,0,0,0,3100334.738221445,27247.55537999679,690672.1378690014,0,0,0,355347.8326296104,0,0,0,0,0,0,193438.99710858383,566019.564008953,0,0,0,0,1215023.248149801,0,0,0,0,12078.462804225717,0,0,0,352786.0826822644,379800.6991379638,0,0,2015915.9539425357,3637.635875743757,0,213805.7353064476,184806.2659483553,192906.07978463767,112793.80141477777,188091.51253774163,189493.23302907444,232991.17878687996,
3112,177.03897586663098,0.8003496993478258,9111826.916007517,8.758142854690905E7,4.606809083791721E7,3.352201809306468E7,3.2631912191882294E7,6800151.501673882,3.482902421832877E7,4.902007555877073E7,3.488335534660254E7,3.0297602073956694E7,2.9618142307430718E7,7.962166666915196E7,3.930301960435199E7,1.0406556264390114E8,5.356213152574049E7,1.2232199921146639E8,5.128717202949115E7,3.0740042936606903E7,3.253744872271205E7,1.2148710351284607E8,2.5433903753917202E7,7.278507563525593E7,1.6309982509837832E7,6.478068220210356E7,2.7364445491582837E7,5.411456331112093E7,5.302216461644077E7,7.2204404417216E7,3.420479962012639E7,2.2096158442828428E7,3.332867817000564E7,1.205260932365344E8,1.5253769821643304E7,3.340398536897766E7,2.3883494483403362E7,1.9896810448582433E7,1.4017950079684041E7,5.258759980866658E7,951254.3459876362,4.381142684235639E7,5.8967234924239494E7,5.982305825363982E7,4.979311531530686E7,5.3390428962215364E7,4.775882508736717E7,4.517426043166774E7,
2939,653.1741070277565,2.827842361904762,46451.942071172336,42356.65633855028,26607.942148939917,0,7410.963742329947,973000.9305472616,0,0,0,0,0,329604.189444875,0,0,97346.26524401853,0,0,0,0,62863.73232826027,1018889.691787263,0,20016.92838093743,0,0,0,0,0,0,0,0,55513.25032129782,0,106573.86267731302,296806.7973664357,2569810.189934911,0,0,0,104084.2632027996,128484.17720676659,149244.45973764168,165403.31904718757,178517.13269251166,156208.71144472348,161711.19051105852,
2742,185.03985854934416,3.8331231108695643,66673.9852723534,154868.0196070712,278402.8495220131,163800.89297676476,704054.0839099631,1519880.0236123747,168241.71932140164,264994.15367094165,194739.8132821758,155684.39174692868,409014.7861742183,134796.68695025935,506755.8604124616,195901.0104071059,242638.59172711807,269239.19023260917,272199.21133459144,198856.37641282525,204326.10846305118,6001091.822031365,2.613472150967323E7,233456.03584744115,376791.15009133675,255814.83683448058,332062.7159788602,218682.60874459503,184539.59871217085,255824.41575138553,501560.21502349066,112722.19679365108,270701.2803610389,3060718.0240357616,161527.83041939605,190262.93769477427,120901.60412210917,9.05082412357781E7,208058.15007145936,196461.1060379661,47284.41360229079,3950972.005215425,3905835.3331677746,3890618.359625053,5628899.961858886,4257016.793566507,4033104.3140355637,3767745.6801155554,
3324,227.05520244621667,2.0785759161290325,4.47310587636049E7,0,7.723425978160766E7,0,4.1017473305796295E7,39697.808678504625,2.8503312180882126E7,0,5.0269924323789574E7,109719.06186740323,7.47515071521053E7,0,72014.73002295718,0,0,0,83472.46644106663,1.2533434048469558E7,2.0898092375517886E7,0,0,0,2.7159805255906157E7,1.5569104585663557E7,3.097456966006967E7,0,1.5297081622122426E7,12250.547102677638,1.9735583732528426E7,0,102972.89930914504,0,5954922.617374644,9.307541352493107E8,73412.32596024894,25500.40268767382,2.313135716063579E7,0,0,1.3743076593599543E7,1.2582276614848576E7,1.3047060530858068E7,1.4137133883626437E7,1.2376203296692109E7,1.2773854951352263E7,1.234808595842833E7,
2822,574.2159476964856,3.7430326,0,0,0,0,0,6149025.969437986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365705.3555803109,0,0,0,0,0,0,0,0,0,0,0,0,0,76959.67252904906,452420.213304314,0,0,0,78582.58123498326,112477.41717386968,128314.79761651874,78611.83057495387,98476.71363143406,87731.22760861562,79237.48655486642,
4590,581.2622126207029,5.081095618181819,0,0,43540.97500502927,0,61503.70131185577,2451.642962071325,0,9231.920340593104,21665.079476232633,0,18814.369796281877,0,0,0,0,0,0,0,4453.9111353106855,0,30360.31559914747,0,32304.11312113151,911144.153225474,2535704.878822863,0,74787.44015369719,0,102244.14342472816,0,0,0,0,0,29138.465150667424,62004.051230723795,0,0,0,84093.81811320187,90749.54599206639,91258.90216791013,68871.13012470427,83657.42134225243,92082.05273565542,86002.47655395114,
3899,785.2155712379373,2.776044678947369,0,18760.604080428882,0,0,42033.63653463216,0,0,6214.201137374796,0,0,10972.35564314088,0,644663.221049411,0,10444.761559828366,0,2337583.1266348544,0,0,53385.31068362095,0,0,0,37502.048873554515,0,19710.501577963118,0,363635.78839130583,0,0,24796.82460445362,0,0,0,0,0,0,0,0,57225.13656024032,90820.84898080034,62414.10972044755,51812.91815504576,80483.30174916757,57949.06370701188,56474.414233634845,
458,325.0556390971414,2.3696839022222225,2773630.384998546,6198524.647206646,2126447.875208817,3.912453387779851E7,993022.5061679953,1.6488135966625147E7,2100158.4579765387,6300545.121070122,520281.95206273766,1501879.1675349378,1075378.4780535945,8.706859565319838E7,5.569883001539807E7,5280491.163340406,5.308778976365464E7,5.931683695026425E7,809311.7851427638,3121674.122217074,1080474.513966206,1.9870496289240517E7,5163391.238300303,1119722.8922459097,5024840.368326097,2133948.407413492,1742305.511425364,205383.75260644045,1958296.0239439963,2.4788998534554455E7,238276.16453772626,1587184.5699730418,1768609.6250869548,5.198373567686966E7,1483518.0110870874,1705055.2912223875,7887182.221289522,6.6621636347712025E7,1716425.2284399078,3267599.426062991,0,1.1776188359314322E8,4.586419557756675E7,3.5068921436371334E7,703691.3229082867,5.561490846461912E7,6.0365296578311555E7,4.575036380947733E7,
114,345.1111452109783,3.132922313157894,1.724556297410234E7,76566.24621931682,129289.95237900325,219555.11326662463,1611422.888693128,158443.1369261014,0,190646.7424188335,1.5041023867873924E7,1662936.7492125137,560499.541385662,41606.48733993023,0,17753.590888101426,84087.66776766472,132161.85762968022,330752.8554230388,1592674.7643786625,0,280432.9398747187,50358.08841924181,45876.957396269165,2138394.3648445695,473401.9491511942,0,100885.8608615015,198609.9168693761,0,114646.80683269138,703005.3007266927,1589021.7643993397,91808.44996096716,3690253.540456361,4838176.563888245,0,0,37431.868998720405,15828.56916888411,0,463011.66288539086,498055.478067845,535068.654975045,389455.35287107574,488933.4290726735,634425.7714715969,446542.52966235456,
1441,333.11253529166214,3.871108886363636,257074.57610596815,351030.74271833274,32621.791354870264,550889.9755388015,90313.34228027018,3098346.2297695065,6855984.821724531,614917.4835932872,1618323.495792748,120082.85102317468,152764.69752891833,95636.20511754506,1298263.5950887287,1418628.7854164739,121857.1914088422,338021.39396842406,161621.7817089236,64656.54603688201,4453635.0966486065,170606.04123649257,781613.449581782,1762228.4517840669,135619.8991762523,687456.6239928587,324105.87720813305,606552.1649930844,58949.37386583093,144901.79801089325,0,336895.9136317527,160637.72966616228,2031091.5909695243,715797.8346946094,284777.46801962605,297702.4196895006,593002.6430409604,3226819.656137351,1879203.5555975628,0,406208.1414086219,876161.7340682498,423397.0557965862,316667.68700402864,336871.6813173757,379433.1045909015,394027.4041915866,
3803,220.94878824568002,0.7983735209090909,0,0,0,0,0,0,0,0,0,0,0,2071140.1284492263,0,0,838841.9930682561,0,0,0,0,0,1.3233106905740502E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0270435512575611E8,0,0,0,3240649.534802977,2648480.746646828,3291495.9246902904,2472259.9625170208,2843040.0059986794,3040200.0499789477,2622154.1375856944,
