	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
86	1239	5.0	0.58687073	ISDB	http://www.wikidata.org/entity/Q104969865	CTLVRIOTFRWXKP-BGTYHANMSA-N	InChI=1S/C18H28O/c1-13-7-6-8-16-17(13,4)11-9-14(2)18(16,5)12-10-15(3)19/h6-7,14,16H,1,8-12H2,2-5H3/t14-,16-,17+,18+/m1/s1	C=C1C=CC[C@H]2[C@@](C)(CCC(C)=O)[C@H](C)CC[C@@]12C	C18H28O	nan	260.214015516	4-[(1S,2R,4aR,8aS)-1,2,4a-trimethyl-5-methylidene-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]butan-2-one	CTLVRIOTFRWXKP	Terpenoids	Sesquiterpenoids	nan	http://www.wikidata.org/entity/Q7136830	Parentucellia latifolia	981066.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Orobanchaceae']	['Rhinantheae']	['Parentucellia']	['Parentucellia latifolia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	7.347482919692993	1	69	Terpenoids	0.9259259259259259	Sesquiterpenoids	0.7407407407407407	Furans	0.2222222222222222
87	1240	1.0	0.23960963	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	LXFXYUDXDUHBIA	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.958438515663147	1	-1	nan	nan	nan	nan	nan	nan
88	1242	1.0	0.48628646	ISDB	http://www.wikidata.org/entity/Q105169706	MPSGDHOYFIUPSO-MDAKJLGTSA-N	InChI=1S/C33H56O14/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-25(36)43-19-22(35)20-44-32-31(42)29(40)27(38)24(47-32)21-45-33-30(41)28(39)26(37)23(18-34)46-33/h3-4,6-7,9-10,22-24,26-35,37-42H,2,5,8,11-21H2,1H3/b4-3-,7-6-,10-9-/t22-,23-,24-,26+,27+,28+,29+,30-,31-,32-,33+/m1/s1	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O	C33H56O14	nan	676.367006472	Gingerglycolipid A	MPSGDHOYFIUPSO	Fatty acids	Glycerolipids	Glycosylmonoacylglycerols	http://www.wikidata.org/entity/Q17465442	Guapira graciliflora	6038299.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Caryophyllales']	['Nyctaginaceae']	['Unknown']	['Guapira']	['Guapira graciliflora']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	6.945145845413208	1	691	Terpenoids	0.631578947368421	Glycerolipids	0.5789473684210527	Monoacylglycerols	0.42105263157894735
89	1243	5.0	0.5798264	ISDB	http://www.wikidata.org/entity/Q105141501	KIGOXANJBVQEHO-VZPOVYNMSA-N	InChI=1S/C29H48/c1-19-12-15-26(4)17-18-28(6)23(25(26)21(19)3)10-11-24-27(5)14-8-9-20(2)22(27)13-16-29(24,28)7/h10,19-22,24-25H,8-9,11-18H2,1-7H3/t19-,20-,21+,22+,24-,25+,26-,27+,28-,29-/m1/s1	C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC[C@@H](C)[C@@H]5CC[C@]43C)[C@H]12	C29H48	nan	396.375601536	(4R,4aS,6aR,6bS,8aR,11R,12S,12aR,14aR,14bS)-4,6a,6b,8a,11,12,14b-heptamethyl-1,2,3,4,4a,5,6,7,8,9,10,11,12,12a,14,14a-hexadecahydropicene	KIGOXANJBVQEHO	Terpenoids	Triterpenoids	Ursane and Taraxastane triterpenoids	http://www.wikidata.org/entity/Q12213686	Haloxylon salicornicum	499681.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Caryophyllales']	['Chenopodiaceae']	['Salsoleae']	['Haloxylon']	['Haloxylon salicornicum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.319305658340454	1	-1	nan	nan	nan	nan	nan	nan
90	125	2.0	0.4101029	ISDB	http://www.wikidata.org/entity/Q27110187	NGOSGEYHKQYUTN-XIBKBKGSSA-N	InChI=1S/C48H84N2O17/c1-18-34-48(13,58)41(56)25(4)37(53)23(2)21-46(11,67-35-20-33(50(16)17)38(54)28(7)60-35)42(65-45-39(55)32(49(14)15)19-24(3)59-45)26(5)40(27(6)44(57)63-34)64-36-22-47(12,66-31(10)52)43(29(8)61-36)62-30(9)51/h23-29,32-36,38-43,45,54-56,58H,18-22H2,1-17H3/t23-,24-,25+,26+,27-,28+,29+,32+,33-,34-,35+,36+,38+,39-,40+,41-,42-,43+,45+,46-,47-,48-/m1/s1	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC(C)=O)[C@@H](OC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O[C@H]2C[C@@H](N(C)C)[C@@H](O)[C@H](C)O2)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	C48H84N2O17	nan	960.576999228	Megalomicin C1	NGOSGEYHKQYUTN	Polyketides	Macrolides	Erythromycins	http://www.wikidata.org/entity/Q104096273	Micromonospora megalomicea	75928.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Micromonospora megalomicea']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	1	2.140411615371704	1	42	Polyketides	0.35294117647058826	Glycerolipids	0.17647058823529413	Glycosyldiacylglycerols	0.17647058823529413
91	1253	1.0	0.49435267	ISDB	http://www.wikidata.org/entity/Q104938072	BLNDDYNVUIBQFL-KSQKUNDXSA-N	InChI=1S/C19H32O3/c1-3-4-5-6-8-11-14-17-22-18-15-12-9-7-10-13-16-19(20)21-2/h8,11,14-15,17-18H,3-7,9-10,12-13,16H2,1-2H3/b11-8-,17-14+,18-15+	CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)OC	C19H32O3	nan	308.235144884	nan	BLNDDYNVUIBQFL	Fatty acids	Fatty acyls	Fatty ethers	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.977410674095154	1	69	Terpenoids	0.9259259259259259	Sesquiterpenoids	0.7407407407407407	Furans	0.2222222222222222
92	1255	1.0	0.39465997	ISDB	http://www.wikidata.org/entity/Q105240120	RLICNSMALRTYLN-UHFFFAOYSA-N	InChI=1S/C37H64O6/c1-3-4-5-16-20-31(38)21-18-23-33(39)34-26-27-36(43-34)35-25-24-32(42-35)22-17-14-12-10-8-6-7-9-11-13-15-19-30-28-29(2)41-37(30)40/h28-29,32-36,39H,3-27H2,1-2H3	CCCCCCC(=O)CCCC(O)C1CCC(C2CCC(CCCCCCCCCCCCCC3=CC(C)OC3=O)O2)O1	C37H64O6	nan	604.470289768	Squamocin-28-one	RLICNSMALRTYLN	Polyketides	Linear polyketides	Acetogenins	http://www.wikidata.org/entity/Q17139787	Uvaria narum	3867752.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Magnoliales']	['Annonaceae']	['Uvarieae']	['Uvaria']	['Uvaria narum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.57863986492157	1	-1	nan	nan	nan	nan	nan	nan
93	1256	1.0	0.55563307	ISDB	http://www.wikidata.org/entity/Q27134519	JIRJLWLQLDLWSW-XNDBBLGPSA-N	InChI=1S/C25H47N3O/c1-19-10-11-21-24(3)22(20-18-25(19,21)13-12-23(20,2)29-24)26-14-7-8-16-28(6)17-9-15-27(4)5/h19-22,26H,7-18H2,1-6H3/t19-,20-,21-,22+,23-,24+,25+/m1/s1	C[C@@H]1CC[C@H]2[C@]13CC[C@@]1(C)O[C@]2(C)[C@@H](NCCCCN(C)CCCN(C)C)[C@H]1C3	C25H47N3O	nan	405.371913124	Hispidospermidin	JIRJLWLQLDLWSW	Alkaloids	Pseudoalkaloids	nan	http://www.wikidata.org/entity/Q10447940	Chaetosphaeronema hispidulum	1049011.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Phaeosphaeriaceae']	['Unknown']	['Chaetosphaeronema']	['Chaetosphaeronema hispidulum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	3.722532272338867	1	391	Alkaloids	0.24	Ornithine alkaloids	0.16	Polyamines	0.16
94	1259	1.0	0.56542957	ISDB	http://www.wikidata.org/entity/Q105385014	ZWLXFBYSDMETNJ-FPJLUQMPSA-N	InChI=1S/C25H32O2/c1-20-7-5-8-23(9-6-17-25(3,4)18-16-20)19-27-24(26)15-14-22-12-10-21(2)11-13-22/h6,8,10-17H,5,7,9,18-19H2,1-4H3/b15-14-,17-6+,20-16+,23-8-	C/C1=C\CC(C)(C)/C=C/C/C(COC(=O)/C=C\c2ccc(C)cc2)=C/CC1	C25H32O2	nan	364.240230264	nan	ZWLXFBYSDMETNJ	Terpenoids	Sesquiterpenoids	Humulane sesquiterpenoids	http://www.wikidata.org/entity/Q156895	Betula pendula	267719.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fagales']	['Betulaceae']	['Unknown']	['Betula']	['Betula pendula']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	7.761718273162842	1	758	Carbohydrates	0.5	Saccharides	0.5	Humulane sesquiterpenoids	0.5
95	126	1.0	0.61797965	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	WFDXOXNFNRHQEC	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.4719185829162598	1	594	nan	nan	nan	nan	nan	nan
96	1264	1.0	0.6290321	ISDB	http://www.wikidata.org/entity/Q104964950	CMOBMIROEGHAAS-KEBGGAJQSA-N	InChI=1S/C20H34O3/c1-16(2)11-12-20(23)19(15-22)10-6-9-17(3)7-5-8-18(4)13-14-21/h7,10-11,13,20-23H,5-6,8-9,12,14-15H2,1-4H3/b17-7+,18-13+,19-10+/t20-/m1/s1	CC(C)=CC[C@@H](O)/C(=C/CC/C(C)=C/CC/C(C)=C/CO)CO	C20H34O3	nan	322.250794948	(2E,6E,10E,12R)-11-(hydroxymethyl)-3,7,15-trimethylhexadeca-2,6,10,14-tetraene-1,12-diol	CMOBMIROEGHAAS	Terpenoids	Diterpenoids	nan	http://www.wikidata.org/entity/Q8072438	Zinnia peruviana	378511.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Heliantheae']	['Zinnia']	['Zinnia peruviana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	1	7.016128301620483	1	69	Terpenoids	0.9259259259259259	Sesquiterpenoids	0.7407407407407407	Furans	0.2222222222222222
97	1267	2.0	0.2806678	ISDB	http://www.wikidata.org/entity/Q105261984	SVHAKFJIIYNECQ-UNMGPXMVSA-N	InChI=1S/C29H48O4/c1-24(2)11-13-29(16-24)14-12-27(5)18(22(29)32)7-8-21-25(3)15-19(31)23(33)26(4,17-30)20(25)9-10-28(21,27)6/h7,19-23,30-33H,8-17H2,1-6H3/t19-,20-,21-,22-,23+,25+,26+,27-,28-,29+/m1/s1	CC1(C)CC[C@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]2O)C1	C29H48O4	nan	460.355260016	19,28-Cyclo-18,19-seco-22-noroleana-12-ene-2alpha,3beta,18beta,23-tetraol	SVHAKFJIIYNECQ	Terpenoids	Triterpenoids	Oleanane triterpenoids	http://www.wikidata.org/entity/Q28812808	Phlomoides umbrosa	7054124.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Phlomideae']	['Phlomoides']	['Phlomoides umbrosa']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	6.6226712465286255	1	967	Terpenoids	1.0	Triterpenoids	1.0	Oleanane triterpenoids	1.0
98	1268	1.0	0.6708951	ISDB	http://www.wikidata.org/entity/Q104945374	BSQFXUQGLXURQM-NJAFHUGGSA-N	InChI=1S/C18H24O3/c1-11-8-12-4-5-15-16(2,3)18(20)7-6-17(15,10-21-18)13(12)9-14(11)19/h8-9,15,19-20H,4-7,10H2,1-3H3/t15-,17+,18+/m1/s1	Cc1cc2c(cc1O)[C@]13CC[C@](O)(OC1)C(C)(C)[C@H]3CC2	C18H24O3	nan	288.172544628	(1R,10S,12S)-5,11,11-trimethyl-13-oxatetracyclo[10.2.2.01,10.02,7]hexadeca-2(7),3,5-triene-4,12-diol	BSQFXUQGLXURQM	Terpenoids	Diterpenoids	Podocarpane diterpenoids	http://www.wikidata.org/entity/Q15366531	Micrandropsis scleroxylon	603561.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Micrandreae']	['Micrandropsis']	['Micrandropsis scleroxylon']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.68358039855957	1	-1	nan	nan	nan	nan	nan	nan
99	127	2.0	0.81806725	ISDB	http://www.wikidata.org/entity/Q105035112	HXQHFNIKBKZGRP-UHFFFAOYSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,13-14H,2-5,8,11-12,15-17H2,1H3,(H,19,20)	CCCCCC=CCC=CCCC=CCCCC(=O)O	C18H30O2	nan	278.2245802	5,9,12-Octadecatrienic acid	HXQHFNIKBKZGRP	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q11704369	Teucrium cubense	3882648.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Teucrium']	['Teucrium cubense']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	8.772269010543823	1	454	Fatty acids	0.95	Fatty Acids and Conjugates	0.9	Unsaturated fatty acids	0.65
100	1272	27.0	0.0	MS1_match	http://www.wikidata.org/entity/Q417328	QPJVMBTYPHYUOC-UHFFFAOYSA-N	InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3	COC(=O)c1ccccc1	C8H8O2	pos_1_1proton1methanol	136.052429496	Methyl benzoate	QPJVMBTYPHYUOC	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q161083	Lonicera japonica	2125.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	['Lonicera']	nan	7	3	8.5	1	355	Terpenoids	1.0	Monoterpenoids	1.0	Simple phenolic acids	0.5
101	1275	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q422067	KBPHJBAIARWVSC-RGZFRNHPSA-N	InChI=1S/C40H56O2/c1-29(17-13-19-31(3)21-23-37-33(5)25-35(41)27-39(37,7)8)15-11-12-16-30(2)18-14-20-32(4)22-24-38-34(6)26-36(42)28-40(38,9)10/h11-25,35-37,41-42H,26-28H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,29-15+,30-16+,31-19+,32-20+/t35-,36+,37-/m0/s1	CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C	C40H56O2	pos_1_1sodium1acetonitrile	568.4280310319999	Lutein	KBPHJBAIARWVSC	Terpenoids	Carotenoids (C40)	Carotenoids (C40, β-ε)	http://www.wikidata.org/entity/Q157563	Ranunculus acris	387818.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Ranunculeae']	['Ranunculus']	['Ranunculus acris']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	nan	nan	nan	6	2	7.0	1	43	Terpenoids	0.6710526315789473	Carotenoids (C40)	0.3026315789473684	Carotenoids (C40, β-β)	0.27631578947368424
102	1276	1.0	0.27950457	ISDB	http://www.wikidata.org/entity/Q105159249	LYEFFNNYUIQXHS-YHWKNFMLSA-N	InChI=1S/C16H22O3/c1-12(2)5-4-9-16(3,19)10-8-13-11-14(17)6-7-15(13)18/h5-8,10-11,17-19H,4,9H2,1-3H3/b10-8-/t16-/m0/s1	CC(C)=CCC[C@](C)(O)/C=C\c1cc(O)ccc1O	C16H22O3	nan	262.156894564	2-[(1Z,3S)-3-hydroxy-3,7-dimethylocta-1,6-dienyl]benzene-1,4-diol	LYEFFNNYUIQXHS	Terpenoids	Meroterpenoids	Meromonoterpenoids	http://www.wikidata.org/entity/Q3303753	Cordia alliodora	638295.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Boraginales']	['Cordiaceae']	['Unknown']	['Cordia']	['Cordia alliodora']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.1180182695388794	1	-1	nan	nan	nan	nan	nan	nan
103	1278	36.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104973884	DARGUPSDBIBHDD-SNVBAGLBSA-N	InChI=1S/C12H16O3/c1-5-10(13-2)9-6-7-11(14-3)12(8-9)15-4/h5-8,10H,1H2,2-4H3/t10-/m1/s1	C=C[C@@H](OC)c1ccc(OC)c(OC)c1	C12H16O3	pos_1_1proton	208.109944372	1,2-dimethoxy-4-[(1R)-1-methoxyprop-2-enyl]benzene	DARGUPSDBIBHDD	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q10926628	Morina chinensis	68249.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Morina']	['Morina chinensis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	nan	nan	6	3	7.5	1	544	Terpenoids	0.875	Sesquiterpenoids	0.375	Cinnamic acids and derivatives	0.375
104	128	11.0	0.27099	ISDB	http://www.wikidata.org/entity/Q76309059	DKVQOAMBVKKPAM-MDZDMXLPSA-N	InChI=1S/C13H16O/c1-4-13(2,3)10-9-11-5-7-12(14)8-6-11/h4-10,14H,1H2,2-3H3/b10-9+	C=CC(C)(C)/C=C/c1ccc(O)cc1	C13H16O	nan	188.120115132	4-(3,3-Dimethyl-1,4-pentadienyl)phenol	DKVQOAMBVKKPAM	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q104084086	Cullen corylifolia	541330.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Psoraleeae']	['Cullen']	['Cullen corylifolium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	6.583960056304932	1	916	Shikimates and Phenylpropanoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0
105	1281	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104921936	AZUURFWEIQDHCN-MZGJNUFDSA-N	InChI=1S/C40H44O22/c1-14-25(46)29(50)31(52)38(55-14)56-17-10-20(45)24-21(11-17)57-33(16-7-8-18(43)19(44)9-16)35(28(24)49)61-40-36(30(51)26(47)22(12-41)59-40)62-39-32(53)34(27(48)23(13-42)58-39)60-37(54)15-5-3-2-4-6-15/h2-11,14,22-23,25-27,29-32,34,36,38-48,50-53H,12-13H2,1H3/t14-,22+,23+,25-,26+,27+,29+,30-,31+,32+,34-,36+,38+,39-,40-/m1/s1	C[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](OC(=O)c5ccccc5)[C@@H]4O)c(-c4ccc(O)c(O)c4)oc3c2)[C@@H](O)[C@@H](O)[C@@H]1O	C40H44O22	pos_2_2proton	876.232423048	[(2R,3S,4R,5S,6S)-2-[(2R,3S,4R,5R,6S)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] benzoate	AZUURFWEIQDHCN	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q12222118	Delphinium carolinianum	529153.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Delphinieae']	['Delphinium']	['Delphinium carolinianum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	nan	nan	nan	6	1	6.5	1	20	Shikimates and Phenylpropanoids	0.3076923076923077	Phenylpropanoids (C6-C3)	0.27472527472527475	Cinnamic acids and derivatives	0.27472527472527475
106	1282	3.0	0.34202263	ISDB	http://www.wikidata.org/entity/Q105009293	GIZSHQYTTBQKOQ-OIBJUYFYSA-N	InChI=1S/C11H16O6/c1-16-8-3-6(10(14)7(13)5-12)4-9(17-2)11(8)15/h3-4,7,10,12-15H,5H2,1-2H3/t7-,10+/m0/s1	COc1cc([C@@H](O)[C@@H](O)CO)cc(OC)c1O	C11H16O6	nan	244.094688232	(1R,2S)-1-(4-hydroxy-3,5-dimethoxyphenyl)propane-1,2,3-triol	GIZSHQYTTBQKOQ	Shikimates and Phenylpropanoids	Lignans	Minor lignans	http://www.wikidata.org/entity/Q3847237	Kandelia candel	973786.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Rhizophoraceae']	['Unknown']	['Kandelia']	['Kandelia candel']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.368090510368347	1	-1	nan	nan	nan	nan	nan	nan
107	1283	7.0	0.7576129	ISDB	http://www.wikidata.org/entity/Q27266090	KBGYPXOSNDMZRV-IUQGRGSQSA-N	InChI=1S/C16H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h3-4,6-7,9-10H,2,5,8,11-15H2,1H3,(H,17,18)/b4-3+,7-6+,10-9+	CC/C=C/C/C=C/C/C=C/CCCCCC(=O)O	C16H26O2	nan	250.193280072	7,10,13-Hexadecatrienoic acid	KBGYPXOSNDMZRV	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	8.530451536178589	1	454	Fatty acids	0.95	Fatty Acids and Conjugates	0.9	Unsaturated fatty acids	0.65
108	1284	1.0	0.6068234	ISDB	http://www.wikidata.org/entity/Q104994866	FGFHNMBIMRVWIW-FQBABPJXSA-N	InChI=1S/C39H62O6/c1-8-9-10-11-12-13-14-15-16-17-18-19-20-21-31(40)44-34-26(2)24-38-27(3)22-30-32(36(30,4)5)29(33(38)41)23-28-25-43-37(6,7)45-35(28)39(34,38)42/h23-24,27,29-30,32,34-35,42H,8-22,25H2,1-7H3/t27-,29+,30-,32+,34+,35-,38+,39-/m1/s1	CCCCCCCCCCCCCCCC(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C4COC(C)(C)O[C@H]4[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C	C39H62O6	nan	626.454639704	[(1S,4S,5S,6R,13S,14R,16R,18R)-5-hydroxy-3,8,8,15,15,18-hexamethyl-19-oxo-7,9-dioxapentacyclo[11.5.1.01,5.06,11.014,16]nonadeca-2,11-dien-4-yl] hexadecanoate	FGFHNMBIMRVWIW	Terpenoids	Diterpenoids	Ingenane diterpenoids	http://www.wikidata.org/entity/Q15383457	Euphorbia ebracteolata	591082.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia ebracteolata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.427293539047241	1	-1	nan	nan	nan	nan	nan	nan
