row ID,row m/z,row retention time,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,
3938,517.1416654807438,1.2661708,1.1403624574289324E7,
1365,299.07857014670645,1.8757396,4436498.060294094,
1752,331.10433776380495,3.2107037,2882999.0631121113,
5756,911.507771413741,6.0571826,3056631.1742381565,
2862,427.1049675809593,3.6536362,2566329.512365393,
5106,698.3298350209593,4.3499648,2782576.5632432606,
4070,533.1062994928268,3.2005308,5975001.987608506,
5458,795.5291605006335,11.573646,6000253.179999695,
1916,349.0556230879707,2.5272249,4571333.15236579,
3345,465.162956163535,3.5288786,5072449.491188781,
3266,459.1321390871912,3.5616847,2923308.090024936,
1558,315.108570654027,2.5803433,2603217.4741610354,
3787,502.85729275741835,0.51732999,2779489.431138505,
2866,427.1835403982198,2.8307062,2897102.8422886264,
2990,437.16818099207416,2.433863,4313735.330770837,
1033,265.1815054420448,6.3387621,3068851.2420401266,
2883,430.138915031007,3.052188,1.0577081249391278E7,
3191,453.10547377576245,4.2900652,6688904.619686342,
3802,503.26136,4.0435731,3565875.1639146744,
4226,549.2559297790808,3.4437167,9212348.278484043,
1222,287.22337485048286,5.1708573,3359265.6946115936,
3845,507.2097176155703,3.4209106,2546494.4489852027,
1594,319.08401896108245,3.3217238,2511103.254900692,
312,173.0804926453832,3.4753269,6274211.473213946,
5046,683.2603234732422,3.816535,2713468.117206922,
1182,285.04053661528616,10.664314,7938056.718611332,
553,206.08139737220057,3.0415423,4082587.744208828,
1591,319.046785909592,2.8085688,6309517.700604931,
1305,295.10424029158384,1.5584834,5303648.167151386,
2435,391.04409331546213,1.9920972,4816650.652834335,
4500,583.2044743396045,2.6138056,4457503.989264326,
5257,739.1890248084388,3.6765735,2362221.115696895,
4528,587.1402546992225,1.7575362,3019904.9817543365,
1419,305.0693544559729,1.7373093,3640449.432817947,
3139,449.27742180001576,4.4303851,1995636.2510659422,
4634,603.3920832305472,6.5408981,4488441.9875314,
4437,577.1367774046531,2.2134874,3489168.737805943,
3982,521.2035050464955,4.3131838,2802285.3009177092,
4068,533.0934581363409,3.5398056,2104162.8005892737,
3048,443.1010073365628,3.8876054,2568677.849991558,
3532,479.21583237120694,3.3441778,1953632.0847916766,
267,164.0702364031878,1.6321496,3984651.7661345135,
190,153.0179449034817,2.7767065,9663681.866638998,
5862,981.583185620405,10.971802,4549678.104584291,
5178,721.1620470857987,2.7521567,2098332.23265547,
3188,453.01408560817276,1.9824223,3964828.221831382,
1834,341.1262581405572,3.8283454,2440703.2824446163,
2134,367.1412065100709,4.1708327,2857626.806138799,
3101,447.14667930834474,3.4209106,2437285.7026297646,
3354,466.10238832799706,3.7583625,2707101.5203988417,
4694,614.1610157509782,1.7575362,2644534.123029168,
2778,419.2291906924307,3.3990358,4281344.109934178,
3328,463.153367702336,9.9806439,6103992.291208474,
3090,446.37773398158174,11.583464,4389119.048066226,
3961,519.1886561622097,4.1708327,2605628.030139869,
898,248.9602232376834,10.675583,1.2241606249381037E7,
5581,826.5310134251628,11.411224,7181970.092706065,
2777,419.1936463278171,3.7583625,4468278.154630203,
2173,371.1369219730054,3.8400557,2296347.448184788,
3154,451.08852650720894,2.9503783,9534204.169855434,
706,226.92206352573135,10.765047,8698189.92089115,
1504,311.1694309717561,8.9647089,2373031.400615108,
5329,757.1651878020324,3.2325951,2004187.8927698638,
1254,291.10947707337056,1.8114609,2390611.193749507,
1813,339.2008094426544,8.9647089,2685522.025567317,
3628,487.15375514119376,9.482493,3138660.2941648606,
5811,953.5520742568664,10.477384,2596503.101916604,
2697,411.17959815166193,4.2069824,2186268.320773298,
704,226.08735229889248,5.2637317,2777464.8095047195,
5123,705.3025942541657,3.865441,2097877.850916959,
5202,725.1573556256969,1.9920972,1900365.4887415103,
4126,537.1969296323206,2.7982356,1576099.495684313,
1569,316.94927328390236,10.675583,1.2189766812343199E7,
192,153.05426960908596,1.9077769,2659913.0274628904,
2237,375.2038998401245,4.2416364,2966923.84076019,
3571,483.13182720194897,4.0323357,4579177.389797985,
2336,381.2150234814923,3.6896567,2426974.6168513037,
5305,749.4530561436591,6.8635814,2407396.665896963,
4394,569.173677498299,1.7473155,2179511.4320456665,
4203,547.1204940969453,3.6312967,2642968.9231749894,
3404,470.170128094212,3.6089843,2055069.3323299405,
5530,816.5613092279966,11.106993,4847313.686770099,
5648,852.3734110749461,4.3499648,2018790.2364985298,
3142,450.11017039599625,3.1783872,1498908.1256827568,
1277,293.1795494006382,8.9647089,5023676.5636546295,
5934,1037.57955790011,10.417914,2888327.5450319303,
5510,811.4524308733681,6.1164321,2152647.023034273,
2928,433.23793491232766,8.3460821,6271526.357881451,
5946,1043.6241871056309,11.668481,6779197.117392436,
1183,285.0404553797232,8.9647089,3973611.163149592,
1131,279.2329908669255,9.482493,2310591.988766681,
3581,483.27554018004736,8.8545014,4934553.294094616,
3350,465.2721073133135,3.6896567,1682718.0157358448,
5675,861.5515359660164,11.638872,4180368.888017239,
2145,368.1370106780246,3.7827978,3691827.769754207,
5823,957.5152474636548,5.2729503,1719476.9430412499,
2870,428.1874069917237,10.664314,3490538.4389328165,
4389,568.4954816352888,11.704384,2742918.164412453,
1127,279.0877861603889,3.5616847,2067119.8442291806,
4584,595.2915911951054,7.3741883,2951688.1138849393,
5831,959.5984194572858,11.800069,5254248.052831857,
2678,409.3114532870773,10.765047,2102131.9400468906,
3419,471.12564147083566,3.6651444,1344512.5843831883,
5822,957.5135415626991,6.0676325,2093120.9273808792,
5672,860.5830816841172,11.114938,4990564.1852775,
952,255.05096319876012,1.7696821,2896299.8151104376,
3304,461.214045532822,4.2069824,2060909.8639601176,
733,228.9489436416983,9.8927195,1.2454508782529049E7,
1097,275.957713636805,0.51732999,1683156.940048485,
3998,523.2406170861867,3.865441,1959282.9020099647,
4208,547.2416459961513,3.3328466,3332091.2735260404,
2013,357.1205281943551,2.2243748,1889513.8913922042,
4342,563.1451343645822,3.2881823,1853148.9454102241,
5663,857.5211657739268,10.989648,2002681.628459833,
2277,378.115621376771,8.1853913,3171817.0118735493,
4165,540.3315332780141,7.8864766,2251750.723994257,
1812,339.20066696847954,11.157571,1.6292879413239872E7,
80,134.8927910881043,10.688912,4028906.334697142,
4075,533.2371995088315,4.2671404,4142713.853947084,
5600,833.5183423509237,11.190865,2022964.9549283574,
1181,285.04059259006016,9.9694127,8105616.736434611,
3704,493.1956263559141,3.9715152,1612492.3379215572,
79,134.89286695767797,8.9647089,5255424.102090336,
5344,760.5590583809649,11.727336,4972080.768340416,
4585,595.300163650904,3.6536362,1421896.4335580945,
1128,279.10856688242825,1.8007255,5553570.781594484,
2623,406.14565110212817,8.9647089,4796696.619167035,
3684,491.18456095108684,10.688912,5185600.728001966,
317,173.92487954305267,0.50638007,1451763.468230741,
122,141.01913860954684,11.89089,1.903027466561531E7,
5933,1037.4285872107735,4.1957741,1698163.6730572814,
236,160.933767911717,9.9582274,1968431.1800586595,
3712,494.0973404650688,3.6896567,1679130.0102231067,
5151,713.3329288715184,4.8413638,1789160.1010250528,
730,228.9198189363186,10.776301,5523528.9411141565,
1480,310.20311256858486,4.2786299,1780082.892780916,
1811,339.2013177083245,9.7358997,1.1816756088059131E7,
3627,487.128506715969,3.6089843,1335535.0003018747,
332,175.95793865318302,0.52825487,2852713.033313287,
939,253.14449226501645,5.6033106,2159221.15754589,
4796,635.253123211241,10.07732,1828498.6409104697,
5412,787.1957670890536,2.0253782,2964334.6889500255,
1258,291.19763754291677,7.2297602,4055480.669296847,
2880,429.1777470696085,3.6204718,7753462.199720172,
5845,973.5042997748548,4.6677689,938455.6096925398,
4672,610.3924167658782,9.9582274,2519275.2318738997,
17,128.0113542581776,11.884452,1.411929307505999E7,
2074,361.1888796292729,4.5671238,1421005.056120496,
3660,489.1692444408922,10.04635,2123342.436358042,
4986,667.2631401524991,3.9476906,1777224.9223965912,
5384,777.481855050459,10.653175,1652221.3827002821,
5816,955.5678582972104,10.79913,2235885.083031588,
3080,445.2089653656237,4.7374643,1165073.4639034064,
5426,791.4957282778076,10.997645,4125211.871470248,
5738,901.538857093172,10.989648,2020967.540226049,
2797,421.1153804387734,3.8991636,1591705.655732696,
4307,559.2779002788037,4.9110048,1530670.5565893378,
1272,293.0669410111044,3.310303,4809090.626469548,
2735,415.0677382039237,3.7244461,1406749.4788743488,
5495,805.5126680027463,11.044018,1568436.5971445949,
3934,517.1112512113358,3.6896567,1321445.4043295765,
5054,684.3128979141777,4.5198325,989560.9082755315,
3073,445.13039619019924,8.9536715,2281922.3692431827,
1469,309.2085803980232,6.3141496,6174749.124881094,
1449,308.1151945806294,3.8761013,2746032.491941501,
2071,361.1670065290912,8.0730088,2865876.228419559,
4733,621.4397570029619,11.325114,2552878.3752874243,
1065,269.1316485860553,5.941023,8957330.133810228,
2986,437.13018720088564,2.8085688,1185174.4571793675,
4955,661.3092653677129,4.7263373,2256094.476532177,
5749,905.5722854413889,11.627256,2378406.3228604454,
3735,497.0870588500986,3.6312967,1744768.648711867,
4982,666.4557852595638,10.664314,1731932.1840732454,
5910,1021.5395047360058,10.43958,3588325.1612923075,
1014,263.12909168033656,4.1366849,1284391.4708098546,
1536,313.2402102028988,6.1809026,1617090.4733178562,
4397,569.3177226678926,4.2069824,2485182.6996286153,
2335,381.19677801555014,10.664314,1984976.2575667363,
5625,844.5429800091313,11.114938,3426918.205833975,
5428,791.4954609719833,10.653175,1391980.6099669868,
933,253.07205777505433,2.569358,1370050.8684563246,
4223,549.1823916435111,2.8307062,1289202.0549594166,
144,145.92937687941782,0.51732999,939993.7209239979,
4004,524.1056447727075,3.6312967,1859014.413604163,
2502,396.1158978992936,8.9757173,1859051.9975743825,
4377,567.1710629868635,3.3441778,3065570.6617538007,
5055,684.3134484933661,4.8296762,865175.7490786721,
5713,883.3838104909432,4.1479432,1059924.2394314245,
5356,763.4647081539538,10.43958,1288043.0530600627,
862,243.12345367968885,3.7583625,1330854.8598234393,
3846,507.2739269646884,7.9037474,2176001.448383156,
708,226.92208150589408,10.356931,2092482.0565086778,
2203,373.18813639750454,3.7583625,3258663.6271048086,
828,239.12871007881773,6.2259439,1878129.504936831,
4574,594.3975208825248,9.9582274,1748793.2696134918,
3576,483.20223810865605,4.2900652,1998686.4659379206,
3201,453.2288653692751,4.0435731,1219602.107340259,
3183,452.2798843906935,7.8534352,1750426.9988447176,
5645,851.5185116495694,10.093676,3086126.2013093983,
1369,299.093953228459,4.7374643,1298436.7350039256,
900,248.9801968994998,4.9631253,3450477.6568372827,
3002,438.19998086201684,4.2069824,1230990.4780909212,
1260,291.1971288390317,6.8193816,1712346.8594386755,
2910,432.3604542730423,11.224706,2268384.2021778035,
1967,353.16537761791653,9.9582274,1837689.47070323,
2365,384.9361926164611,10.675583,6938209.137299584,
4035,529.1361340952157,3.7941623,3623715.0193259916,
4371,566.3484495548672,7.9264326,1395764.6951084833,
2829,423.1453007788305,9.9582274,1624371.7307472262,
5360,765.3374190690311,4.6677689,1382071.7842134477,
5867,983.5981585365714,11.21855,1581755.2917575177,
764,231.93124404676368,10.664314,1517963.5531664446,
5328,756.5296274860632,10.971802,1745768.8383679613,
403,185.11704182156683,3.9949255,1211386.0188260227,
2754,417.0845021926867,3.9221677,6535511.464843947,
5704,877.5433026239281,11.200611,1887520.84817645,
205,155.03477579734363,11.884452,1.0329986426590811E7,
4617,599.3224739512351,7.3855758,953986.1050601571,
5486,803.3723216189609,4.8065389,944073.8775152517,
778,233.9508856934602,10.892946,3468956.846921704,
4940,658.390556594894,9.4711223,994076.1373167974,
1313,296.07298916821065,5.0345019,1205115.305159209,
3164,451.1775186658255,10.664314,1574039.0025865645,
909,249.18568130493404,8.1853913,1557677.0237441598,
1847,342.13616956531075,4.7040083,1212317.1671778865,
3184,452.9237085989223,10.675583,4943023.552394108,
364,180.0302351759019,11.884452,4305888.558177186,
919,251.09258493119881,5.399387,1597367.2865548462,
1846,342.1358756311093,4.3247713,2739848.110345398,
4976,665.4186316893006,10.902565,1390012.9943623205,
3599,485.13800838210955,8.9979567,2266952.033789466,
3848,507.2976925092219,6.0941927,1240461.8472127873,
1295,294.9835923303082,5.5556131,1881664.512295,
978,258.1134039466656,4.7263373,1002015.8095458603,
5078,689.4050775991408,6.5408981,1002155.1804922377,
4816,637.21874229318,4.4190039,911660.492767949,
5592,830.4984836917719,10.997645,1802932.40374156,
1389,301.0363681273219,4.1252872,2260419.0244597294,
3553,481.2319651286311,4.5947362,1641993.5684010584,
5911,1021.591863770469,10.892946,2800054.9624254606,
4993,669.3068678594561,4.7805245,1511703.525796886,
4706,617.2478298710699,4.0207087,1083994.0983728599,
5487,803.4716558656094,10.43958,963875.1676666135,
2193,373.06982591775693,4.0785999,1079681.4805777713,
5403,784.4790704634443,9.7548559,1410267.5795470953,
5474,800.5654252501147,11.74297,2912623.9745840575,
1045,267.11410727362636,6.8983374,1531717.794793442,
1041,267.07714946560503,5.5118343,1643198.0562865974,
731,228.91975903106686,10.356931,1227095.0351549713,
729,228.16012565658488,4.4074228,1046025.1329965456,
3541,480.24798405821144,4.0323357,776706.7991050427,
899,248.96036783470555,8.9647089,1844206.7835514774,
5824,957.5834575660706,11.147592,1767650.296044279,
5840,967.5683647646639,10.653175,1354928.1018766887,
1470,309.2083574803594,7.2297602,2185058.207708378,
5894,1009.6165579375983,11.291727,1771884.1894968639,
1885,345.1569560694258,4.2534405,1192530.5203698415,
237,160.9337732442823,10.664314,1403956.599740846,
1927,349.1875353671583,4.7488101,1002409.4027974434,
500,197.01040703295416,11.597816,4242212.241587777,
779,233.9507568790412,11.27251,2730927.3855740363,
5416,788.5020763575329,10.876521,2283813.6425734772,
3769,501.10781167536305,4.8180784,1065076.5299822083,
81,134.89279403830056,9.9582274,3118557.783075411,
5971,1073.5670393980022,4.9220797,903870.6571360278,
1760,333.0621640414528,4.0785999,896472.6349706862,
4116,537.0839503367322,5.8632318,1762495.8052588273,
206,155.03476061539098,11.411224,3017213.4794840156,
4581,595.2055957268674,4.4976847,1111136.1373425464,
1308,295.22844463074256,7.5173708,1349788.636639869,
2855,426.1719955742822,10.04635,1359706.0235844636,
4624,601.2521541276303,4.8065389,758559.4894551882,
1524,313.07557723973923,5.0345019,945495.4277391835,
3654,489.10701731580036,4.006838,975313.3788332514,
4789,634.4101202096467,9.6214026,1861337.4576115764,
4972,665.1755768052292,3.7716957,764595.4404274342,
5132,707.3093237126723,8.0162635,980797.9282429136,
18,128.01135226121932,11.411224,3449821.6919531403,
4224,549.2451024422916,8.1240084,1436024.5729049174,
929,252.91669136065485,10.688912,3044345.866736727,
5817,956.4047420175718,4.2534405,1081756.4991468715,
3699,493.1384585010419,3.9833152,722589.6032796468,
5953,1049.570286121818,10.950642,3490521.163221815,
1877,344.9802289880011,4.8065389,1246817.1478219442,
395,184.92805586115753,11.736516,5122217.458494138,
4846,642.3960889098325,9.4711223,678762.5606154243,
914,250.14453601313156,8.0943314,1173938.480848613,
594,211.00812407365748,10.338735,5294436.5357373115,
3826,505.2677686274435,4.3842854,820384.5415693705,
4175,541.2297162309568,4.1708327,952391.5903648069,
5899,1013.5188122577189,4.6338775,769042.1111340845,
5113,699.3824650089136,7.8006356,1019990.5491284641,
825,239.09206073915678,4.3499648,1671041.8927955348,
5345,760.5601223030858,11.317283,1088926.5288171715,
82,134.89281665090238,9.482493,1441378.7403005005,
5453,795.4566424563908,6.3536973,435170.32560627715,
4438,577.1369806159629,4.3842854,2446320.28154761,
653,217.95643517776872,10.776301,1701198.3350172946,
5396,782.462749400671,9.3396378,1002634.7259776866,
1865,343.1677299525909,4.3961208,715818.2836355903,
5606,835.5215750754246,10.118845,2137089.9254185418,
3868,509.22548193511943,4.6222796,637533.5933355734,
3393,469.17069596973835,4.8180784,954744.8322966545,
611,213.1132512550165,3.9833152,1500144.3562022368,
3305,461.24210865605505,4.1252872,1603317.6938071675,
5016,676.314833461319,5.1609573,1349492.256417804,
732,228.9199396998519,9.6463523,1211121.0888592629,
5718,887.5174978834162,11.317283,2528118.1566818957,
5860,979.5681723848902,10.592534,1435511.2217727832,
2024,358.1309949674564,4.3728605,1249537.1737255177,
5223,729.1795823017046,10.916865,661137.2128748619,
5342,760.4787500711988,10.193905,1302753.186319932,
1562,315.25543485549923,6.9657705,2198725.2985946243,
930,252.9166287300631,9.9694127,2616695.7299985997,
5001,671.3787382510756,6.5522501,1415565.6143624682,
5941,1041.4948218526413,4.6338775,799247.1254795691,
2421,389.18272571655666,4.1479432,746091.0967830863,
5397,782.5567170765173,11.660226,989319.7776180113,
1505,311.1882102767738,5.7938343,789841.3082136787,
5290,746.4603264430989,9.5054158,995498.1428740334,
5985,1095.943445817448,4.2416364,676416.7924834208,
5962,1065.6112827778372,10.926485,2643969.8026561034,
562,207.10221063349874,5.399387,1153787.482878277,
2930,433.259855191875,6.529569,788315.640320717,
4865,647.3304292335332,7.2612537,829329.6509495697,
5124,705.3185460089273,5.1091222,801627.8506889521,
775,233.1541540711547,7.4191716,1018993.7929085137,
5605,835.4609951343084,6.8635814,691405.4347100665,
276,165.03913166585488,10.916865,619678.606320225,
5005,672.5164747652485,11.704384,1012082.0212753635,
1467,309.17547329300476,8.0248506,1102977.9066850003,
5720,887.5667139087761,11.668481,841873.5950091672,
937,253.09799684747608,6.1656612,870168.6422355145,
5926,1027.5864905871633,11.69832,5136095.001627062,
357,179.06982133030274,4.8296762,1621070.7763420162,
2993,437.2554830614019,8.8719117,761968.4389957705,
806,237.14926450424153,6.0468097,938980.889979028,
5870,985.6142517864093,11.627256,1307693.3346216679,
3281,460.0847459508051,7.158194,830641.7837569668,
5709,879.5557442811856,11.573646,1312625.546636474,
845,241.14417903113704,6.0571826,1575685.1087264894,
1074,271.22811529856006,9.0986415,1567990.848820919,
908,249.14947254588498,8.2738428,983273.492790645,
35,130.02549052697873,11.550763,4049651.0823853416,
4491,582.3024049893844,8.1853913,555270.6959567814,
1296,294.9863536816402,4.9631253,1728176.5538909622,
4866,647.3819410160952,6.0468097,613061.7883069408,
396,184.9280969497953,10.688912,1981164.4136642015,
5076,687.2433312480954,9.482493,643617.2476834103,
5008,673.2642844142185,10.352239,645094.6596506761,
36,130.0255286864322,11.066476,4306740.079716077,
2769,418.34520130897624,10.950642,677843.3943015339,
5446,794.3531293810584,4.5843861,654446.7141374364,
5627,844.5889674646213,11.727336,1405114.6176650396,
107,137.00880120371863,11.89089,5252632.026724454,
5194,723.1948052311561,4.5096804,337461.1364842525,
1442,307.1925797346867,6.7801986,721247.4489145313,
37,130.03875538729503,11.884452,3296104.13204438,
631,215.12853007075424,4.6791417,947664.0201839693,
1111,277.1447251771502,6.9885285,1117065.1108079862,
5916,1023.5545060952733,10.787691,794160.2594456134,
4805,636.4277209619033,9.2397865,707257.0433112235,
225,158.99084350991106,0.52825487,870894.16082814,
5371,770.462664798794,9.0796543,700073.1232686024,
4941,658.4105597890489,9.1702348,1268506.801062883,
5978,1080.437079640521,4.2671404,505437.6429873908,
1443,307.19310930393584,5.8722298,722757.8617718181,
1279,293.17665676843166,6.4616486,684703.269995996,
721,227.12875114761002,5.4066869,947408.0097099235,
3578,483.24726437201053,4.9803314,476584.3867383869,
5182,721.3276226449598,6.5408981,468719.6575565564,
1839,341.23524184749226,5.4757073,1373939.4612550829,
365,180.03006850775807,11.411224,1656302.9774240707,
5637,847.4936785763451,10.43958,378257.6137585472,
398,184.92805475165696,11.16873,1228913.4358131853,
2534,398.23413138641746,9.8016659,569848.4013858569,
2398,387.15770770567514,8.5334119,543776.3591352045,
1525,313.0787483928532,10.916865,445635.2257171824,
514,199.0506657824055,5.0985975,850977.3639714682,
5631,845.5470507591205,11.375776,1006973.0324785489,
3352,465.3083863298961,8.6535778,519416.17271658557,
4719,619.424549057651,10.739762,646481.4642635805,
5454,795.4549120685674,6.9379079,335793.48733694653,
4278,555.2793276114794,9.0310753,968605.6783637452,
4788,633.4028453088807,7.7046028,530489.6080069965,
2466,393.17213252513636,9.0493501,3071191.1508568036,
1963,353.143667801645,9.6463523,499349.1211586158,
361,180.01772529992346,11.983703,2126096.74677586,
85,135.01747082380717,1.4064782,1094116.8296815902,
20,128.02372934167087,11.884452,1677170.408219768,
3047,443.098421831226,3.9476906,157380.95631117054,
112,137.0339169241394,2.2243748,255409.1208690057,
90,135.05455806170625,3.7357189,159052.5168766874,
25,129.01185086594037,1.1431029,97454.20210720335,
