row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001140_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001141_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001143_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001145_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001147_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001148_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001149_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001150_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001151_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001156_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001157_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001158_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001159_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001160_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001163_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001166_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001169_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001173_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001174_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001176_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001177_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001178_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001183_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001184_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001186_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001187_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001188_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_QC00_neg.mzML Peak area,1685365277_ALC_dbgi_QC01_neg.mzML Peak area,1685365277_ALC_dbgi_QC02_neg.mzML Peak area,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,1685365277_ALC_dbgi_QC04_neg.mzML Peak area,1685365277_ALC_dbgi_QC05_neg.mzML Peak area,1685365277_ALC_dbgi_QC06_neg.mzML Peak area,Unnamed: 49
4045,467.0845311485577,2.603458925,449198.4215169608,315162.5460375713,480801.10701128474,1791604.7765322637,1485552.538054804,107587.49667558217,150379.0564989956,230998.18289205435,1633840.8649538404,721956768.452816,275270.60839539306,228361.71295813273,12668.087993147425,124408.7750388784,195371.0297964564,0.0,152479809.25644526,283708.7022616391,1005909.0516271164,12602.303410359389,101739.23674821807,26734.468315175298,869441.1607222797,125275.77203836116,473670.5937237865,44225.39528585999,271649.2901552091,0.0,1904626.6145887373,221589.81424284333,1324113755.8722086,184955.97238307173,461736.2687178576,1342819.327613507,196780.70618393272,454334.78850415203,809141.2867007366,23728.735822903916,144252.89336813305,49235699.83071701,46603711.18947085,51336442.7318034,37309048.81883689,46641411.0761924,49623063.00180733,50934293.73262794,
3272,415.19793675657996,3.5125327478260875,9860909.503923085,4140335.438302362,4486478.195618094,2011936.5882517318,1691697.924127355,48361789.85402834,17652985.440893494,18144042.96836284,121549968.95887552,2559930.819857961,1737200.6697786509,40521555.87539911,8287700.085954293,35512335.882986106,69606610.53734466,9805014.059151638,26949699.05237019,25734903.455393344,6612752.877930094,11788705.795819744,1353030.1216511943,10409271.151125148,999418.47832947,13077773.847250467,53480730.75489338,12039672.097560652,4849136.467770772,5195569.101965381,3568690.0927467844,6824151.056496377,3195022.396903817,21860305.230125125,73371179.17081533,8759800.281043943,5249471.501454472,1929039.447064408,8121989.4569818,8110223.551231777,19827.009781680936,17145922.421665523,17324165.1214938,17318021.92359752,11780957.196343645,15337024.718925035,16079772.05028511,16089460.32323104,
388,409.2071435040744,3.7547174860465113,6914497.707655232,9036.729369871502,283001.8849599021,35051.34807271818,4208000.3064824315,29107.616123404132,2976516.2930548317,37848.072470439336,8013193.462796575,34003.126989879136,1719990.0738671331,11229.77076538918,31127.564711509087,9511.140483681711,820188.7205683341,2362.995713704827,389891.8476527069,35951.00685732477,2884844.251476978,2629147.991901461,223856.73411079452,0.0,1574720.1432802775,120665.28949782385,320114.9345506541,21218.61709385694,172106.55868547136,60982.499138903986,470513.7029896544,170470.14915259051,73147.889826084,19235.403507128984,198356.58525595246,10625885.80322903,1097341.925726135,135106.0642346436,2317194.5089993044,0.0,0.0,724213.6358217617,820059.6467603777,795123.1011157546,472042.58609863796,740398.1293396555,698909.9029253997,741709.5512175297,
4444,333.15164990620116,3.440632490909091,1129622.843644148,1379721.937646393,3175296.4823573073,2390717.796143185,1736153.5516294313,247940.4830828718,1790235.5311954166,1145020.0996638671,557186.5808322093,348285.75263139285,145032.04575470168,487469.6212277348,48101.91957167367,82936.65981383207,353292.68667455687,1522483.4393106657,513448.24981791276,726696.5995037592,2968438.794480517,1026057.5809349472,10655.574007692014,757446.9930783224,19214.941649882752,794315.3640146705,434101.5770149687,107690.88860509012,2470256.2991071683,0.0,383633.9981360834,499222.7464124077,959204.0418144995,1034544.3292782984,532415.8744505366,278948.73854418844,141271.19003545286,47302.09119652662,569270.8667495253,860075.6309529685,0.0,1180611.4694766095,1675550.5412622998,1895803.0783474785,1786400.6769674572,1578529.8109190913,1918810.628459773,1263378.3637807209,
3460,485.05748516099874,1.9245671857142856,0.0,0.0,0.0,0.0,0.0,3826754.43494619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18311.10443196692,0.0,0.0,0.0,41814.628631999716,13835229.763374025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127513.4598318757,0.0,0.0,972791.3397963509,7944093.675528753,0.0,0.0,0.0,58036.760258038965,84484.94185490611,30477.88477052316,423229.7253512584,191195.78671457828,157126.81675225872,124871.39179861035,
369,593.274395291807,6.81199146521739,5078662.765199351,186056.65205481477,7543128.0435692435,157389.12253656788,122651066.11349817,674920.7920111975,3970231.3311233367,184151.79709260652,8180323.65098361,941742.2309918912,25118022.326805666,127392.7506267935,139527.68226474163,47102.99197275424,79239.55607561911,928585.737531504,653074.0517537291,52457483.92524213,16812738.250912532,192639.0420551889,354098.1922725612,118839.70871409631,57972111.82350998,177376657.68735558,74769656.00125611,250723.36718807978,4479729.61968547,291649.76665819087,11087884.483624587,821151.5704187866,229514.0891376289,2181507.1794855967,2072855.7096486825,453921.53532598156,156493.83221634934,164027.12620863054,290914.8414684942,106229.48175829877,2120.5010851085744,14665280.285120023,14321572.765924195,14820429.955058064,8239056.680129554,12287734.147649793,12780992.124562286,12885314.809123753,
1452,747.2839805659612,3.753371460975609,365465.4067585467,3045464.4052020004,0.0,505471.6187596906,54310.59276289495,442057.54379459313,465031.72814160155,438629.6823253777,248601.0765786819,32556.686556855635,0.0,1344795.072391574,148111.91883111832,705711.5915674466,2406431.337149476,1094459.3846195692,54114.74525586356,1373865.793558744,116441.95560832006,431008.93434591376,293929.15906296694,194768.2092382939,200890.61970494536,1148642.843449198,132551.54153125454,111812.29266953967,0.0,254632.8396716571,13471.087796120835,24088.704121747607,0.0,704356.891281654,343848.37124315684,220308.086162043,427714.37142697826,697390.2861411014,166429.85882240714,167916.63759275986,0.0,513715.13030698226,490849.2801224869,581132.3126774067,355624.0247438515,510279.60737669107,420992.1306983378,448788.5123196767,
3524,553.081045422054,0.9797629503999998,198618.93424815484,0.0,1054858.744240343,109250.41975588484,0.0,4029582.846074237,38243.880222896296,0.0,45006.24545597128,1005324.8776313177,29417.68248467805,0.0,0.0,0.0,0.0,0.0,4819425.445950481,0.0,0.0,0.0,26785192.90696505,0.0,181298.99089025304,97109.30497791251,15548.17635907432,0.0,0.0,0.0,0.0,32616.27226441772,513790.2473133946,0.0,16560.765381222733,0.0,19734364.31893784,23755019.56791709,0.0,0.0,0.0,8657117.526673656,8562876.400791407,9020103.780829744,6238773.476213642,8694089.717431849,9524790.2389365,8522075.876853427,
3713,733.2551154109842,2.3118735384615383,0.0,0.0,0.0,0.0,0.0,0.0,1779770.3629472498,0.0,0.0,0.0,40159.33379550575,0.0,0.0,0.0,0.0,0.0,0.0,309974.92212375544,4800356.886667962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6698280.716326818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17105929.775260016,0.0,0.0,468960.0439436444,665386.5762928547,802238.4721760331,458549.1275080814,603795.8102158144,625838.9191715057,425421.41679487797,
389,719.2034571468229,0.6195472868888889,6685705.936439223,10510443.159201382,1511889.1621933696,39338342.65636955,7548849.63612353,38481838.58318949,4231189.024821982,227659230.82254225,1290085.4502615426,11647221.88268362,7109705.078912401,5911767.155091328,186462116.91657844,29069559.16667311,8435953.297405817,41456938.1520393,1173322.7424683108,49042984.41039352,1538544.033649963,67179566.12381092,36890616.19778379,13564321.02611098,7921387.215465627,23633820.606526583,2274142.0772423423,54465874.06248338,967582.7747551621,27421931.58740904,1322231.1658609123,2969713.751408393,31839083.5975417,28279204.999073517,7473324.591919002,3239436.7628810843,79201971.98001984,79013294.01455842,2785323.616115197,15607293.987427425,0.0,57676085.53564256,56060386.44847286,60302071.43891437,41889424.59168209,49531710.48703055,54535171.79278903,55234647.747565396,
4614,549.0347091731138,3.6767748391304345,0.0,0.0,115661.33679584727,0.0,234678.8637068784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39861.2384660011,0.0,18613581.742561877,0.0,31437.29508851983,23027.69163014509,0.0,0.0,0.0,246489.18629472968,9175.453956746824,44218.86964407405,0.0,0.0,50506.18176685223,14750.440606094151,369000.4285903944,297886.0805280598,109701.3693220178,0.0,6281837.553007428,0.0,0.0,0.0,0.0,248214.8373278186,0.0,1056995.204223119,1217817.0878713243,1330538.042884837,70993.47778682307,1434301.4117648818,714693.717750542,1295308.1337827495,
449,819.5279565643688,11.3619745,6804022.951905934,6366988.375391307,7458621.301376183,7486899.531812826,2756360.9102925197,2875882.1504137106,7637327.688662708,5201275.159544968,1540397.0853883962,6347292.950055903,4819023.0989043685,7777670.268986288,6731214.592630263,7495528.310158079,5791368.642212843,19082557.77394123,3019299.971633918,5370952.893432102,4648903.294187796,5931665.89359369,5333760.462716219,6979854.862304985,4470901.80957932,466748.6558138067,1694966.799443431,5154719.887570236,5083571.241872834,4613858.18293744,5488637.729344651,7076482.203817513,6092360.432040943,9419054.341146473,2463842.680478448,1336326.0018672373,4982844.273403277,4353011.382945412,6661078.819219664,5399031.279573712,193325.9167767201,7816416.137104607,8679168.365394419,6285828.588262501,6523394.457369343,5646590.121529701,6849580.557067462,6537403.803402212,
3335,561.0540217531118,2.0918456153846154,0.0,0.0,0.0,290956302.38020027,0.0,368248464.0378904,0.0,0.0,0.0,0.0,0.0,0.0,105561013.16661154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243312723.8883205,0.0,0.0,0.0,0.0,0.0,0.0,70602887.03802787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312936498.5592772,0.0,0.0,0.0,6919185.523010626,8526572.11270238,9438711.43951976,242090.42345392922,10113925.05959327,9683611.368168177,9709183.711985445,
3293,391.19755838866206,4.083590537777779,502116.861792998,193981.8209387032,162447.51636205587,29687.246791617537,299558.2515214339,884881.3218200358,331322.5530459901,158069.22488784153,4636557.698366549,1690014.1429259786,254723.7049337352,261439.04353809106,10455.59617770772,27625.106876854246,313546.0652729181,40812.780046589534,364990.01864774467,924375.0145692264,721000.123375692,90216.41209614213,42312.47160189397,220681.101162607,186013.15402689547,1662596.3166046604,529412.2226970239,59044.46077443508,768418.6275866722,49656.23155202026,87308.10799755494,49367.542525945566,398268.72184623656,207172.22638932875,2007471.250864373,436777.6788101613,99954.85394776732,36348.647447211086,608990.6784083354,46933.117613154805,0.0,458152.97839539,433940.4405943904,497666.9802372874,309520.9227418312,434024.36039242963,450996.73648002365,394342.53182473866,
2896,473.0033159339188,2.2422504,0.0,0.0,0.0,425311.30297811364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199521.902289302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4380,455.3533530482447,8.792691404761905,39979.37454987975,0.0,638360.7440446052,0.0,28368.12498488982,0.0,0.0,0.0,21385.54134093843,0.0,129989.19836814419,1168.1095337976506,0.0,0.0,5105.850482068204,0.0,0.0,222294.58724314565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809409.2173274028,43639.06296285826,1283493.7690639177,0.0,1828.599261318595,0.0,8956.998649270912,52150.80938396169,0.0,0.0,0.0,0.0,0.0,78244.90428703433,82537.25290008826,98230.82017274633,56540.99927328645,81536.98251302143,91039.36166262793,127868.64716459092,
2228,501.1038012784168,2.8571661214285715,977913.0129468876,1540590.8615537912,1359193.1509847979,0.0,2370676.156912392,29210.639981592813,853435.4658321402,0.0,3357681.927881615,501417.3274716282,1424383.1793397428,366665.8535619816,134932.60032022107,1042067.7582900859,295952.66898273287,95678.81977483259,268423.44133817835,242695.41949278922,2159959.5686437283,72888.48104238014,0.0,48663.468694693096,1898153.7561286981,429305.5352629281,1798841.545152162,9563.085187406234,277503.031282217,211554.4921963006,3658502.3297990086,19550.05975718588,1815580.7481817256,145736.79959960372,150698.56300853836,4472063.315819655,238997.7923761229,39927.278684994046,2956606.997368679,63463.47468191894,0.0,1294808.1961268038,1325188.7100635215,1152319.5381990094,891573.6622126754,932647.9321314829,1016466.5546256949,1175553.755638506,
3229,449.1624507062484,10.02759878125,20961.62751829176,2080.7028922265413,31438.824188175,8322.775542509835,630305.569337355,0.0,3448.832690727761,0.0,0.0,15675.28567837779,39494.15001649222,0.0,0.0,0.0,3858.5526920872276,0.0,373041.0240837735,302710.9221130637,31013.48263107417,0.0,0.0,2493.8809556838746,197267.92087955333,148234.57537066116,601690.5245592304,4341.484501464888,146600.2977902265,0.0,17492.688606474214,6323727.615799381,0.0,3081.130214106497,0.0,0.0,6920.887757196925,2080.008625312259,0.0,2697.2185010155067,7684.32788357744,576570.8517267619,334279.6780650459,209681.88469396817,276224.4553712991,131803.72930180418,164472.87205548887,98091.9438028709,
4466,335.07778909164534,2.2726450375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905207.7768172787,0.0,0.0,40961829.77659129,0.0,0.0,0.0,113368.11718012461,0.0,0.0,0.0,0.0,0.0,0.0,6428305.452664829,0.0,8059.988750414126,0.0,1283450.3579083057,0.0,0.0,5596282.825896202,0.0,16221264.821888713,44548.4375699884,0.0,0.0,0.0,0.0,0.0,1609914.6329731648,1589744.544381143,1160889.394643855,1324509.2360685838,1022542.4010517945,1096599.8083736007,1617072.9926608715,
2457,433.22557473070543,8.046871176666668,0.0,0.0,914659.1000032526,0.0,959963.9417133415,0.0,122123.07837346348,0.0,641043.7497153486,151591.30455809072,269415.96707615635,0.0,0.0,9672.496213235583,0.0,536705.1124768489,2642565.5063240104,508005.1182173236,245458.56219397968,0.0,10969.487656359903,0.0,891852.1178492649,837334.6582351109,0.0,0.0,728155.823769274,159580.70709992087,222252.2031616229,640414.2186071094,0.0,2033567.411586202,0.0,9067.091114516363,3934.039486051809,0.0,4484.845158187351,0.0,4045.6168613672417,372590.1722214549,320526.6458968565,228770.29521534315,223079.47821379005,216368.59729010292,247714.5896112427,210745.79383030004,
1558,277.03352170721183,0.6085794417777778,1974776.3376218346,6607335.525167456,29908832.1581116,2322047.1885454333,10719351.91031385,206225.74925974195,6925105.968319788,333835.39338352496,15906077.167669533,7762538.169203877,1706073.8960174734,7148470.523691173,9586088.438641692,8922758.071867084,7363458.245584901,49977229.41867375,30299116.2365638,46221321.45211685,18395307.271763984,2757424.908361985,5941867.869365363,2206620.1503677936,5335882.828478843,21694880.8202472,36352369.95673457,3661314.452069229,55000914.55745979,177578002.3563957,34211342.01480528,6412719.790885145,12107974.258333813,51132829.02634641,6264760.85799169,20007641.064570077,2667216.335408936,1981410.6723155412,16538870.076481527,8202840.812473689,0.0,13783647.635016715,13879261.99153381,14707997.737590715,12779025.9663768,13941567.093267635,14246984.986384805,14619449.065949256,
4172,511.10879463664605,2.144100770588236,276137.75764034176,0.0,510696.2794247865,0.0,581171.204028591,132718.1998085644,712410.0770019095,89982.61172005662,251633.31674578215,2773719.525408848,225275.6362900564,29981.9619290039,0.0,69769.7031974871,0.0,0.0,158464.6444472171,209635.01633465922,365941.0411739727,0.0,0.0,0.0,492584.0463029244,544271.816153396,56313.007089539075,11139.917990338046,358729.0112170259,0.0,242744.95672160672,33353.4596376479,2535178.5613912083,0.0,217189.7338003946,296840.7508676245,332012.8491657054,0.0,391162.9929662586,24835.77906521459,0.0,60386.488144036164,53098.18572748895,51725.388268764356,56033.92308656832,129470.36005356412,48627.22684476608,115678.35343034093,
3502,737.1942565733401,2.9594144058823524,0.0,0.0,1238266.2574867215,0.0,0.0,946106.4100947168,0.0,0.0,0.0,1080341.427619482,0.0,524952.3544363764,0.0,38270.05159223104,226417.5396585328,0.0,2579908.1263517174,0.0,0.0,0.0,8010.7996876875695,0.0,0.0,0.0,0.0,0.0,67666.38968163294,20980.515598672788,0.0,0.0,184773.88161821602,0.0,0.0,0.0,0.0,25692.780205227376,0.0,0.0,0.0,47975.018119658496,121203.60031571555,0.0,46794.82357213495,0.0,13678.244139275032,80064.43791617588,
31,743.2059436581102,2.328953946875,102167756.80596969,0.0,913284.1506635216,0.0,1436388.4133424861,0.0,401555.2387503754,0.0,2564430.1660702364,2675430.8855522047,1523329.9810973634,9888.019698017772,0.0,0.0,0.0,0.0,0.0,0.0,1228558.5008880338,33216.95991798062,0.0,737208.7293732333,6380874.252109663,127035696.07013732,646106.9633134707,153968.94987388645,255420.49933652786,8517.853602289906,4234228.847456607,0.0,2300113.52439612,0.0,52935624.56480363,10154602.283837367,256409.1523637686,18447.54112646418,987093.308320684,260453.35181249355,0.0,3662825.3799706963,3863814.000133765,4815918.799565102,3170196.548938918,3493365.2774915327,3960142.1553062918,3751385.876494075,
4361,629.2069474481348,2.9387069,0.0,0.0,0.0,0.0,86843.05155956028,0.0,0.0,0.0,0.0,0.0,1255139.2335982516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222192.5727291603,0.0,0.0,0.0,0.0,0.0,75500.58750060879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11722766.74897721,0.0,0.0,0.0,0.0,0.0,0.0,31491.886652145116,0.0,40312.54828124868,0.0,24423.691696775204,0.0,
3586,527.3954595546647,10.67281122222222,0.0,56234.268272344845,7555.5500247947975,39414.61786307963,2765.378082891073,274314.42810679274,33028.56705184555,47575.88774733208,0.0,0.0,26418.310155718344,102553.65137097829,86774.02072273103,27214.158067104458,55692.60048358996,157675.96843195538,0.0,13113.166590337109,2326.212572401654,148063.59478034358,54395.80783981912,739308.5380941831,5568.694683354389,0.0,6099.797668065927,8582.831808222008,10363.134156430564,90242.50323111523,1838.4088130563,4831.618728252472,0.0,276068.53850563924,0.0,0.0,164151.36067672394,140611.1051709058,0.0,885778.5171105659,0.0,114900.64459977338,103165.54406994335,91986.52367566619,130243.47775593634,94973.93531315631,99311.13393082307,82674.32251396164,
4508,633.021297664533,3.47929885,0.0,16254.17131954086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201083.57731023,0.0,0.0,0.0,0.0,1696608.310404876,0.0,0.0,95027.6402227091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533647.2249413009,114817.63078531707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4111,289.07214445331675,2.577042810344828,0.0,44129.653464268864,0.0,0.0,23680.157783154056,77628.96069583598,0.0,0.0,0.0,9037866.68892968,0.0,0.0,70445851.69109653,25106.58932128656,0.0,9721.301434866338,48138342.40987179,0.0,0.0,0.0,0.0,21384.320478609705,0.0,15898194.11580282,0.0,120330.88439086813,0.0,199079.29094138442,0.0,1549858.856050097,63569466.73130445,50470.13703190148,934637602.0490193,53730.565612493454,42380.514404038615,33803.63685792259,31915.83535505975,181676.64664730805,30548.524766181075,31774271.273799106,31000307.86812516,32613324.84075085,23886422.96717752,30003617.77482569,30385700.20680368,30735086.87201789,
32,377.14437214809385,8.948053817391305,152066323.45834944,35638882.22563305,136425735.93786007,7215245.106587414,510804158.86547977,25546012.76795508,113743187.81892468,1316276.188244616,27050903.062938,70260173.56212908,230242597.8233381,11875757.23256101,16440126.725741908,2718310.7087413464,19089902.584374845,52144656.43238866,216512122.87792385,397360042.6481484,254665339.74718642,22718951.39725678,9402781.172296837,12644890.096587213,469841041.1155621,653095702.2158687,568858685.0744795,5346604.337913858,265545879.9724801,8511272.768634295,247522410.6431909,654106866.5113146,7712314.10706595,146743196.7297129,89577219.58620788,7847541.870390828,13189586.95460564,2755186.5431304257,11356357.001446253,22402959.476464875,19134.827635473997,258052463.6123795,275089234.03955656,257938660.30306575,146728121.367863,241105712.7299704,243633478.98698637,281140707.17973155,
117,479.179745938366,3.5166767934782617,18364446.572447427,57936.91574977003,731443537.1026652,68048.13300027688,2659953822.320569,84294.95042340666,2468045347.147357,238132.39187653692,2879209837.3169804,45450.45949391574,3816455435.999551,192935.83561275573,67476.91926073264,50341.84635271441,38428.77719200333,101141.09376480873,103108.50097749314,241029.72639654984,1158847977.2438776,108789.26954831232,17952.874102936832,207791.9399651257,1893403894.7334683,1220785694.276218,337026936.56794447,72857.34339613463,224216167.9293294,79591.99789887581,2310392720.8982234,43346.88315142085,129762.06894047625,54221.58135404616,930245477.5854816,3503548221.7896147,109489.78131455391,25668.714820154502,1757643804.4908845,112173.83823949311,186718.76620494018,956873134.4961387,941609262.3623928,923932626.7144617,783197948.0920613,993402855.0123976,964585663.5595767,1025462396.0349183,
1391,219.01412791941883,0.7318293734782609,39527338.61690399,47160725.28215639,33688994.974981025,14660168.589954572,36776401.89433595,29328883.43371411,33459214.36841471,25634591.01773116,75918564.06283845,50596686.27559728,42479197.494518295,25993129.92277509,50906875.8894077,28671893.17526732,32521283.22498653,24891441.22190833,32696859.597776245,43483574.40034308,40442242.3578217,34277521.08311577,35025970.10155888,25512172.07415889,45382849.12749849,85912094.86936587,28341929.53855274,49008046.2052321,39319021.66904654,40050312.469401896,41252005.13540174,43609733.27003606,61341207.97343995,44846311.54197673,88314928.52290122,81496831.40677778,42714245.969084375,36814019.87789996,51693932.59829202,33974501.84393755,317791.06569094874,39605987.14557511,33339185.58578047,42046619.14681166,40435471.789308295,41822863.50575445,39555895.61601238,34374689.52153757,
3649,320.97818793400404,11.084606108695654,49134223.75130213,43655326.09478225,45256821.67266773,41349713.04498,45056135.97211503,43337841.23293524,27454941.35328733,29140713.195780106,55139909.26926735,42881329.07791513,38687073.74904802,35292101.88018746,37474743.387547575,38401858.59230251,40531121.22679854,37312076.04058493,42520710.70615523,34716270.4344227,39418376.78402256,25771172.366002437,32450810.843276303,33990660.529826514,38313318.66239271,44511283.20745487,38152159.30971744,36609691.94562363,36334205.84667783,25420656.32966666,34767475.71781879,35102069.761443794,39289063.85124752,38936708.52289496,54024200.42552245,50196515.07928512,35823758.030602485,20652221.37908249,31464147.50449505,37015434.912044935,58448356.31568742,42361918.29530278,49217379.54365974,43911167.81401138,42859642.27844239,35926853.61473992,40158831.440264985,40487868.859658,
220,579.1364186150147,3.684074364285714,10100877.57533161,0.0,0.0,0.0,110551.4695644426,15670.049528834568,0.0,0.0,46866.482732085526,2260563.684048512,67616.43617290989,0.0,0.0,0.0,0.0,9738.452135422769,0.0,8179795.19585946,8391.779743675783,5549.125475310103,0.0,346820.077989114,157900.73873191734,4373878.521056632,240718.32517291466,334218.40021628607,0.0,63677.82861017706,31820.426189859696,0.0,4277168.102269121,0.0,527734.245757747,1501709.779044611,0.0,0.0,0.0,280772.34031829,0.0,607588.94465466,727603.9587464633,679562.9413872792,692147.2837776925,605679.9033475189,1457980.6404688137,431985.2339922511,
55,421.1356190878155,2.1491968823529413,57482504.40917032,97631.0903429525,82607186.78324582,0.0,94036709.57763264,0.0,130529437.13245344,0.0,183464403.47273013,131230.36989809168,145464794.04995263,0.0,0.0,86961.89173673317,56620.584225820574,17838.15505873271,0.0,51845104.52118977,127175046.84143198,0.0,0.0,0.0,166418663.16984546,230710373.7081264,18707558.857572027,49785.88992163014,44255349.23180106,0.0,144021755.611639,106360.87246141986,153299.23465133685,0.0,185623396.24830347,87644856.23869117,158256.21710500488,0.0,131204681.27101108,39919.45034613383,4193.472190210135,60951432.5001183,54823087.70507077,55983328.44166758,54684584.59441237,59488753.6844479,61225110.16334109,61760930.90473224,
3964,901.2437088882243,3.2435970578947364,51189.09361184778,0.0,57697.429922108524,0.0,0.0,0.0,0.0,0.0,2269164.9766209573,1711248.1216416352,0.0,0.0,0.0,6350.939944272806,43513889.04706421,7665.299731127983,65410.056541405764,0.0,0.0,0.0,0.0,0.0,86107.88222198983,0.0,0.0,0.0,450272.6111688895,0.0,0.0,0.0,83525.66833190747,0.0,0.0,0.0,2003261.6742785259,0.0,0.0,0.0,0.0,853842.6298627419,1143484.6798301446,1113165.6871757559,681880.272300704,931000.9242220572,850008.7357562436,1022121.3757020708,
3566,929.5687394892337,11.380899374999998,0.0,51550.2893697087,0.0,88928.9820986439,0.0,429289.7629925383,0.0,663059.4456421593,0.0,0.0,0.0,574987.4744766608,2416819.4677511333,70430.0214347906,362029.88266932033,784049.7281204291,0.0,0.0,0.0,500722.74678938865,1538016.179026053,41295.24063011625,0.0,0.0,0.0,0.0,0.0,3930402.302973358,0.0,0.0,0.0,617284.8101884896,0.0,0.0,1862066.663374569,1442685.7642884431,0.0,3385.1844272456005,0.0,384519.5443482943,403610.01222937845,348705.8787999637,207859.5038141301,301483.1249510157,328438.7903953093,279500.70758630877,
3397,253.09419473161802,6.170530417391304,215266.12074266255,162414.58384667852,295727.89488794,185361.36434161945,876387.4272673372,9003817.54952313,260463.28304181446,190176.67127277429,467386.9081658369,224488.7591575366,411955.5699477176,426145.36301531375,188242.67918285195,119384.50639609381,132354.04768042974,171299.82606682743,263584.5774971732,764446.2063025638,430864.23855858896,10337823.223231418,15012246.261015294,259094.31392280423,942479.6176883208,1920817.6132676709,1314569.61738129,474034.4483074803,587637.1741279789,356331.6507780724,511839.79799914546,263516.7341536543,283721.4417199684,1389499.7157908562,460365.2800512656,439671.2468505874,248782.87448303288,30597561.934009094,228734.05069031307,164562.29045309534,8394.291057816501,1287399.762300536,1236867.2623610657,1348085.8202095886,870168.6422355145,1500019.2994284919,1415779.949553287,1357448.419033973,
