row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001140_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001141_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001143_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001145_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001147_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001148_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001149_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001150_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001151_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001156_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001157_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001158_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001159_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001160_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001163_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001166_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001169_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001173_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001174_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001176_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001177_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001178_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001183_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001184_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001186_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001187_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001188_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_QC00_neg.mzML Peak area,1685365277_ALC_dbgi_QC01_neg.mzML Peak area,1685365277_ALC_dbgi_QC02_neg.mzML Peak area,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,1685365277_ALC_dbgi_QC04_neg.mzML Peak area,1685365277_ALC_dbgi_QC05_neg.mzML Peak area,1685365277_ALC_dbgi_QC06_neg.mzML Peak area,
3634,389.12250207929173,4.4845598870967756,16165.21059769481,4999.2930124042305,0,0,39242.81686532379,0,2.1680209931605652E7,10052.09957592969,55092.38667503247,5961.477508258484,7290.1245987835855,6147.8499168875205,35049.57192126529,3654.6756736245225,9164.721082187703,0,0,0,1.1558313725702548E7,7611.370745234343,0,1546.4829770683318,10313.634751363723,0,260131.4924480438,5378.169697932998,0,0,890473.8839619097,0,0,0,12307.417049984053,97416.12610114481,11160.478838934441,0,65627.65221564364,2510.9956068449933,0,620184.0097671653,701056.054817428,672456.9918162974,381405.61467677355,562452.575396789,588239.8889616933,555317.6416067315,
1239,489.1682920075149,10.029801739130432,131111.52928339684,56337.532911465896,235890.4846364998,126694.61596428356,1163112.3995758086,71239.66260814453,98407.0369601378,41835.55250198652,21489.76562408186,239755.0994384234,723300.0122695044,50458.149888659165,48962.22393241644,30388.30572370598,64588.583193675935,63887.62991917955,1547029.129473766,2541235.748504311,543590.5824680165,85229.8689984089,52612.61573367006,124507.21973598657,1202499.217312966,946432.9464541196,3471282.8526108623,99789.37080164041,793896.6992366632,129142.3235121067,240392.41598519182,1782927.571964777,128299.22742937387,109902.42825750794,116592.77750806727,113785.05042912692,127835.83133953987,65942.995527394,83919.38128107549,100370.74086881924,100287.03631077311,2398448.1839601216,951779.1442834097,705569.9700640109,2123342.436358042,859008.1234873482,1225676.9397175382,700689.4626602356,
1402,500.1108260622065,2.8364654933333333,85736.6467247354,7464432.875358038,0,323894.68637632957,0,161452.02250430256,0,173929.05261584086,0,9886045.543600367,0,1769194.9648724308,0,5428921.2604755135,1599606.7797026953,123319.38910107514,1322168.3442116957,225466.7260455554,0,462749.6895082282,1200598.949317013,519715.91245260707,0,0,0,486513.3275054397,0,155162.61419582457,0,0,1.278087109631166E7,140092.57584530575,0,34437.54508376899,1373390.0660943051,7126190.741574407,0,725337.0813577867,0,1238524.150231432,1296542.0753808438,885583.0729851201,991970.9150658228,1096850.384993128,824750.1578712054,975188.2280584986,
3342,387.11587268144933,0.6107654623913045,1.7277573562182398E9,4.726893661957945E9,1.8486330223601062E9,6.214105139727217E8,4.0062917737023473E9,6.475930603367001E8,3.214329643933146E9,1.8539843985765557E9,1.9853082079493067E9,5.1124716614183414E8,6.94364672584358E9,2.590913433588516E9,9.23265443953051E8,3.6266009568304534E9,2.793707736285362E9,1.0943547023397245E9,1.9246363491308576E8,2.5372254779774632E9,1.905077115924192E9,3.147073890353213E9,1.4878163178825223E9,3.012408868739536E9,2.746138318532414E9,2.775204059087145E9,1.0077601743085891E9,3.5700243318449564E9,1.5938307142842247E9,1.2515749408091435E9,2.1106520895972536E9,2.0778282127503188E9,8.649634064887432E8,1.4733850800215392E9,2.3615880133290586E9,4.141130668704243E9,1.6028157588078613E9,1.4675298386262252E9,2.4942406162133446E9,2.491157715987179E9,7523804.372530455,1.9807639489134102E9,1.9855156294958286E9,1.9669393618889976E9,1.9820935209752653E9,1.9710775542566483E9,1.9383452200376961E9,2.0177582994182038E9,
4415,933.3977028666584,5.696777939999999,0,0,0,0,0,0,0,0,0,0,0,2939855.9816816803,1168.8298054159898,0,197610.5822395686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117672.03215073707,124184.64850406267,106219.11035805434,68293.76435003852,111764.77100929625,89874.0496686364,108902.5365770759,
3619,357.1560069595759,3.22114262,287536.6824410936,0,0,10238.538004857373,0,29127.284057658828,3.470573955436697E7,0,2.5647035152999908E7,0,0,0,0,0,0,2453.251175501911,5583.7686101837335,0,5.702912209174009E7,27659.34366378596,0,0,139117.76415595887,2.308489297651548E7,1.1753758129960677E8,18808.935350282114,18617.88360479603,0,0,0,0,7926.434959968778,8.14748332312836E7,0,0,0,4.083548635334564E7,11549.762949893568,0,7141692.021496034,7597368.370953714,7511564.600460691,5308391.732785228,6820892.750070186,6993993.688706074,7308792.508164393,
3594,441.3375951225333,11.56401022222222,0,0,0,74225.92330664043,0,300531.10918438993,0,180013.556412306,0,0,5399.402625132509,0,0,0,0,185086.9647215605,0,706501.936370514,0,17735.65493900492,339493.69898229284,0,9801.51063758741,0,0,0,0,0,0,0,0,265880.0734228161,0,0,0,88649.38003715416,0,0,0,40884.12634113249,57457.200164794005,39488.35892162195,17493.541298540003,38711.167035086364,26658.266725693138,31937.348399706763,
4160,1159.2833752457746,3.1522513,0,0,0,0,0,0,0,0,0,2811927.740387796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9031341.162680589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
339,505.1567020200968,2.585098092105263,6335124.829125009,0,8847978.514426108,0,897782.4948647509,126158.18300281427,1722863.8227879852,62550.97412412901,2036608.5713713241,0,1168329.923684327,12419.757874757654,0,69603.74225732917,25264.168483125366,8402.145672450926,0,0,1228967.6819173042,28652.62221560447,5865.793358800858,41768.36086761278,1419037.4023088557,639239.0434244891,1212826.5174628154,70819.70854756195,7210067.574613375,34007.863663684286,1224142.489663555,67787.58514633917,0,22429.20150843406,328005.85180420533,454513.25149347103,74359.33478361314,40807.726547056554,591973.358250094,30350.688016635493,0,1006573.4998723208,1040570.8577504512,998339.0196524012,792726.3378898081,981365.996990589,958112.1925628403,1000998.6808725969,
4913,479.3253930375645,7.843257375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7927615.166712247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145167.9926780689,130831.17300491013,150082.9575517034,89769.68834913263,145187.24198949622,141392.99082294526,127926.22879127646,
3659,367.10516742594257,4.07726515925926,231209.69114233184,14910.40173812999,5319.3286857757375,0,41162.78335555131,0,9455529.920824163,0,41077.20417318436,0,12882.247621872219,99041.42189838644,0,0,56028.75758200245,0,0,0,9632506.94735516,3002.4083916240193,0,0,29625.37662053325,64159.556557966025,24376.29452944055,0,0,0,296994.9018692115,0,9933.126408808497,0,91861.96456234423,510121.72814145166,0,0,339654.64476422424,3578.1707758712996,0,861263.3642599784,784827.7200318496,856800.4254049656,927983.7852901194,771173.4477755605,896414.8380967258,818408.8611979266,
4809,413.1464598698293,2.924443503703704,0,8409.221479280264,7282.959736605275,0,0,4264527.366263225,0,82682.75569768818,30312.93456689054,0,40025.973673769884,0,87356.14509901791,117005.79951327608,54681.98648790212,28033.675898762333,1.2383543789232047E7,7790.491339271452,0,207688.08854957824,8094668.516939514,52126.5982907871,0,0,0,0,0,13084.685596124811,0,0,0,94414.16990883826,15873.549662297139,0,0,1531259.5713441207,0,26105.44651392159,0,1611905.837431315,1451658.782639719,1154228.7547346097,1299182.2277323084,1172725.9185777125,1539386.9871609553,1471606.4167615096,
421,343.0829988471572,2.623622088461538,3908317.555258899,35287.861924688164,4198253.909163331,108682.85968495246,0,0,484257.74290974665,13269.921424054597,0,0,0,0,0,40419.91359271893,23329.946501180297,0,39329.63667904679,0,388582.5598283438,113868.2111823876,11267.576230605962,0,0,0,2605477.6520254966,0,5078441.093338633,16717.729982738987,0,0,0,16868.075184492172,290827.2152503102,0,6135.8911759377625,0,272058.433238294,0,0,461951.89619221,402933.12888284365,437179.0946197,213034.81762610553,300271.2395114056,303968.8887758911,418485.88519432064,
4242,519.1721606503211,2.642836248275862,0,0,58258.67733036382,0,427584.17512885714,0,240115.90960474318,0,263711.6849482956,1688413.4873734738,1357489.8189335265,0,0,0,12640.016866828191,0,3559455.0369145907,136692.28540811848,248474.95067144447,11023.838804239698,0,0,125425.0658952333,490713.38655076886,33009.65031011597,15733.2432679165,0,10067.54122838682,380128.9846041346,0,246394.50310169457,0,1029466.007734935,535775.7561866209,64450.7687666862,0,109079.17684724653,0,0,502101.72148420406,494588.3842086897,438647.4705439688,399246.18713656673,441605.5930600078,490932.1960612369,578634.4916403269,
3239,675.1930922061788,2.2512969041666664,3029579.3519548858,0,151332.96495989192,232742.47607208247,512041.7806315298,0,1.03070226644782E7,0,0,25669.81460237085,154815.66330521423,0,0,0,67639.06119670367,0,1.2424027273762126E8,0,858790.7910133984,0,0,0,1033376.9107010058,0,0,0,159465.73917907116,126213.36121085228,29360.454470250927,0,37272.45181095732,0,218214.0907312006,0,0,0,1388491.3296686427,0,0,35596.31612684837,37711.60920416073,115496.43838636017,146559.40491131291,122019.49149585923,127729.72865659058,175788.01896152442,
3906,419.1927656684964,3.7619214444444444,5585502.146273543,4253640.759219499,4115518.6808825294,4093176.07395838,5057964.840475313,2.5952371742760494E7,4506923.950405191,277765.7783233002,3799353.6427680007,8.96765718163894E7,5700397.3577917935,5641383.960013962,2.02101788178431E7,752986.0675015876,4293481.7197330035,707207.4445612135,3369317.830040604,5.2594990914391264E7,7205238.686808742,329216.66596570145,6918128.918308159,1064867.6496804943,6699377.55706817,1.043104571198346E7,2.9820108375975493E7,117548.42520941226,1830412.4198964909,781086.5919919095,7432916.44836856,9059292.98391102,2.7300527018615067E7,1276529.8278026208,4080510.761201347,8020621.414841419,520071.38243212394,9995627.008241314,2.8983552061307773E7,590284.9264347686,0,1.0646758959996644E7,1.0834938714536302E7,1.0791519852334188E7,7097696.117210083,9438268.257007204,9213783.169460105,9745827.557070006,
4476,773.1569862371927,2.7848708846153847,0,0,0,0,0,0,0,0,0,205378.00199936706,0,0,5283826.38414792,0,0,0,14686.501977978314,0,0,0,0,0,0,0,0,11351.312238105575,0,2.8304421673114393E7,0,0,181731.1149583014,0,0,0,0,0,0,0,0,115241.46718174095,272932.3277470551,305450.318747516,182861.52749921972,364871.52594330575,233806.8990639558,259307.60806705957,
3280,739.2125066073357,3.0141177965517243,306588.6244201802,0,357089.08994931995,23596.645857421117,440186.75086275156,18925.70320427327,0,0,6037127.590165298,172776.11847297844,0,0,1556732.891276478,0,2517642.336057642,0,4.225945005426398E7,0,0,0,0,103268.0056249273,1556588.4656972166,1692964.3393055645,3349464.7492310186,0,192523.8642326484,478717.79760169296,159753.4360241349,0,0,6337.064288639614,1522639.0069260872,1103895.8987697682,0,0,158656.90809010412,80769.46070060888,0,1175384.0466609648,1507222.9755340249,1683978.893528317,1351636.1994725787,1080872.4073843071,965103.7391114456,1290727.6837398724,
4180,155.03322354044678,0.9842810010869565,1295211.7410515086,1349338.4980110996,1784116.794205067,1701956.3503512207,723639.5902090939,7534149.770020808,723779.0623593929,1693562.596416842,2561022.980261663,2.032908854860592E7,1481762.9009751948,3106351.283846865,4766954.396172256,1696124.8010352068,1501226.404017448,2687308.610031577,9058963.55109046,1155032.0956218664,2025234.4481195174,2314874.6458473005,8239141.463140926,1059935.1708357101,1784403.4742998853,3496053.1904256367,3518533.874620988,1546629.0374086094,1638130.2391391888,2176765.496977181,1676860.1206861478,2.9609554087425154E7,3.0692820530820567E7,4128732.0548473056,1175810.501541984,2420818.9379011244,3971517.6321901917,1.2216010036083933E7,979870.9020241173,1751191.2327166782,317953.27749216836,4277205.420932917,4688560.272486181,4764091.382931269,4021363.8840934075,4671691.170985019,4855783.692621031,4613113.861491682,
3405,433.2052595329388,3.3544769733333326,2588591.076027653,1805052.733853068,893039.4090484927,8756640.12257151,7765856.846459817,7510353.331842139,8050800.576948736,4314710.092938653,1.1889258531490076E7,531800.7772667088,8909341.914980985,864166.1234361011,1005769.0440125811,824877.458219499,1222240.747287211,736850.0550181555,257607.16297269874,384868.8693938161,3524100.4965015054,1760294.6767229976,1969070.3318418984,856529.1209237346,4502345.963483908,2355872.3762293113,317773.2058530356,2001857.0212883884,898076.6375666014,1777736.2548607297,7032551.316857069,1057424.5080579356,903783.4799137978,1350217.5688470055,4290051.5644261865,8423290.312891344,1073575.4868936592,1607255.2707770397,3400455.2297959826,735975.5524508423,0,1954547.711323124,2224816.251716256,2202955.4870699067,1414027.2052185412,1871031.8715407818,1719192.2672244844,1907437.975149431,
3217,555.094153531739,5.357354152941176,0,0,0,0,754798.725483307,0,93948.87779363382,0,0,0,165866.84446496563,0,0,0,0,0,0,56709.44045775419,20475.01897582051,0,0,0,0,130966.31701326255,0,0,52577.31073445533,0,0,0,0,0,89560.8602907255,165538.2126079375,0,0,77990.88092268293,0,0,29440.634955131714,30398.07197647457,36644.54666657238,17196.62209196718,31301.0161531114,30116.342291217945,32909.56187240792,
906,519.1872391859953,4.127160483333333,478102.19336094754,0,21318.92462893082,5397.036753512859,131003.6186387937,570190.8493274394,6324596.338022354,9579.599396566957,8880962.98217883,0,56525.86014919907,2631.5183345156365,1506.0273879727629,0,106796.28998272988,38741.6065661601,0,0,7600580.887107831,20115.333521310924,613792.5041352289,0,44577.48448865017,5549608.691295135,1.1920597915224344E8,79074.72598066715,19113.590963039394,2362.4402215055898,38998.76665620168,0,0,31245.84074934359,4718839.164829017,42381.348469227945,0,594262.9084490214,8861417.504447754,18694.98564600415,0,3074186.473857012,3137556.4587861523,2938254.3021033634,2605628.030139869,2951610.2874759734,2864435.1920414786,3064655.46950212,
11,373.11413170634694,2.4376573108695654,2.088720116376364E9,274987.0619023416,6.912301369570212E8,1.1533084969630912E7,1.3318220184653933E9,385092.09304897825,4.464121481772613E8,242550.56436748165,1.5462880811145246E9,259110.6161432234,1.132310693278381E9,390930.8439806129,31910.201462651305,274552.0313797236,339457.69018762535,127687.38504449687,241768.66826466328,2355591.700951336,3.2511462084212923E8,195877.2487575409,120789.06650456326,721342.442848405,1.3051514307199972E9,1.3768143202772975E9,9.56750992984531E8,128341.41800277994,3.60629129048894E8,182937.27127060844,7.888656277013441E8,484901.816746605,300370.72968842194,256234.9616547237,5.096561701184837E8,8.762526631960549E8,186885.91403944045,70478.6452816281,2.50056394276058E8,631142.0676827944,119315.6624910587,7.211423411811527E8,6.972337378162806E8,6.930338450801204E8,6.196260464482158E8,6.471489439595137E8,7.040916517889886E8,6.740465808180126E8,
2905,505.2326847147903,4.211784533333334,18889.7883785913,1264639.7590012266,13588.470999480407,348446.82489959954,0,35175.387541113116,31535.352851311043,277522.4548290167,35195.330399918406,158379.03019642923,0,563604.7073945445,309598.0838078513,391774.4836709972,592145.0954612198,1124232.756790628,20821.81931807538,0,43757.27210471374,190409.44051485852,212886.65683672126,4285633.538844373,0,0,0,45834.93349268003,0,1050489.5922934972,111388.5467904986,0,156928.89717836832,2167743.528410579,28531.680753310982,0,61890.73458267623,5080.275678603447,68794.23232960279,310746.8132159459,0,902105.2973657742,965563.5188225249,978223.8717870598,707993.9945836273,884960.9125282151,827783.2407039194,874221.3900754524,
4076,217.04792039128634,1.336144165217391,0,0,0,92118.64199304488,0,15754.350673564506,0,123657.76346802017,0,1.8510113382549065E8,0,0,148530.54810912872,0,0,38874.58870188298,5.1700949417258704E8,113614.16796024324,0,0,333612.65748631954,0,0,33950.41309292002,0,0,0,173217.42172767813,0,2.362695963481857E7,1.1373070111325979E8,94901.73643733187,0,0,37445.3438898516,195919.8070790866,0,0,0,1.5266426972665126E7,1.5844138053419814E7,1.54442741464305E7,1.1407620978687188E7,1.4020829012975903E7,1.4844767878939126E7,1.4224473409191279E7,
422,486.8800239247313,0.5176638193333333,2752246.333163459,1578913.4827678944,3451753.571697204,3080962.699444989,4092501.1335888957,4571952.937396885,4996208.657681932,2037621.3942649928,7271657.967913097,3694924.8810040834,3778517.5762070566,2650845.6217683447,1090352.1302097018,1887148.2905686048,1615380.1657145575,646131.5758116951,2489513.6666367096,608725.031893388,3134455.1088998085,2682075.174735277,1355784.4734026352,4083624.6241955534,1687140.3485357645,5291421.0864525605,886640.3295148611,2077797.4770711781,3426689.2500044783,1054550.8916973379,1859995.1585537735,4903433.608800073,3762115.8701692093,414576.5837253474,7191192.649217219,2840100.27859759,1981567.5817100606,2022639.0035268713,3813731.1900104615,2133625.744287679,0,3520430.0698303804,3566970.031110541,3962782.2860999904,3062283.599739386,3626399.2158241104,4271727.067980979,2810943.947777744,
4624,619.1724193866111,3.7612042512820505,8253.436268021393,946183.6501069344,0,5559.182455294893,0,17326.134529318464,4213379.147237678,5380.950812981101,97031.50900055337,6908.204602166035,13264.68976580877,241154.81020978303,0,7450.528839928609,4795449.006133784,0,5.322888918565107E8,331512.2809978175,3152130.9363036007,11983.964104901159,0,822235.6941629354,35096.37055411757,528731.3002995763,141266.27361772285,18648.792748208216,0,7852.288843022387,2843880.6695739306,149723.77400403723,49849.463771971015,4493.2875512226865,485052.17300986627,48347.16571885587,15227.486239174788,0,3701609.2453965824,922140.7199154356,2768.569624852298,2.8482239810513493E7,2.935743154672153E7,2.8452121128807854E7,1.9071928427039366E7,2.563034119260662E7,2.3522440368547425E7,2.68777269404184E7,
3303,491.3230522058432,9.55586106521739,0,0,138378.7189725321,0,612586.274385044,0,154817.8496372731,0,0,0,138182.87757924668,0,0,0,0,160660.2581704183,1003119.4906882357,50046.748063069936,103339.42644903889,0,0,0,83371.9580233326,225824.47992425205,131620.61561840956,0,50282.50511609234,27325.67321642155,31286.25171969371,166777.73092681242,0,1044375.6202459373,0,0,0,0,0,0,0,139407.3516338821,142380.1824621274,121953.14164948772,196649.17109005756,98384.90784313621,121994.65110756386,114267.2375477952,
4683,545.1738240959453,0.7507399644444445,0,0,0,0,0,0,0,0,0,0,0,0,0,1455184.689660267,0,3.480229126114088E7,0,0,0,1.2339038835498907E8,0,0,0,0,0,0,0,0,0,0,0,2.2367327652367648E7,0,0,0,0,0,0,0,93188.76737259416,0,149467.042983581,124242.895272422,0,131422.02951997734,55259.953284327756,
1567,329.1770128614991,6.943655242105263,4560.394792799693,1922350.1178130228,24392.29365521896,8820.072109460301,0,8936.312321303987,0,0,0,0,3595.8683878030643,3782.6399342387895,0,0,1623270.9413763627,29837.058844871674,1605.7707340604502,0,0,1517.0723925982945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19296.52774069191,101138.00754890997,105969.23870198286,106560.46520516404,71574.01023111911,82606.60911355846,79627.47123346926,77114.73927894702,
1797,824.5455077807836,11.932716609756097,1286332.5986796098,1808744.048103747,179313.76251512743,1186211.7285192271,1492674.0820485894,1859742.7834649787,1887029.7245564281,2488479.0538293817,0,2016419.198843892,895265.1403073475,1316962.068996331,1174708.6367128114,990807.4733843039,1366151.3058618705,518147.5146058541,89501.49639782365,865112.3984812505,1667083.4696273254,1325664.6155634336,1500135.2789282699,1813910.989321655,793267.4090369515,0,56746.8699254296,1259097.6225358497,10470.652695381441,860391.8928112491,2641467.3641737276,1226169.5308410863,852504.2658222578,270398.603051982,0,0,3130724.0492268917,2138047.472044201,2656209.327998871,3609557.6110331262,0,557320.8093364371,897529.1605546777,401453.08983064763,143201.6060623536,379245.88247495797,348646.76730955165,441762.5741611527,
403,135.04353926091997,3.343434708695652,5276302.609470195,3.863131863120291E7,1.2192145150938375E7,8164164.6620058995,6897656.062987482,3945770.440438499,3419934.1289113956,1.2966836022873778E7,4280116.096979618,1.6800581249202695E7,3840822.1646471173,1.8901050689910747E7,4235078.741093996,1.9677291170276262E7,2.1419688504922446E7,1.513894636161226E7,5493994.347582378,9810504.1238691,3152102.1767159016,1.6508466738733493E7,1.0186598645204628E7,3.667578055355714E7,9325431.082399841,3.323064198304797E7,1.751600819878652E7,1.2595554580933886E7,2.8456359955296822E7,1.1804891461781967E7,7569987.742667989,7014992.966507628,1.9436785543423537E7,2.67891990564202E7,8658869.736037487,9957289.657160228,9313411.818562884,2.186745882562192E7,6658697.649165361,4.627644932769604E7,319887.73449293943,9178769.215467382,9990244.639602428,1.0671614805320632E7,8987850.24879337,1.4753356258021504E7,1.2421763798670374E7,1.222144706197391E7,
340,421.0759750945844,2.34209147173913,1.3144317412280554E7,1.4367022587499803E7,1.6538637809463225E7,1771672.2470293175,2.039189917137124E7,239102.54735329433,1.7832783890760865E7,9587321.182779562,1.269258150411793E7,2581105.951944902,1.3089827818931887E7,1.325603578619412E7,1319089.72469583,7956767.763398524,1.7384963526562665E7,65541.24551042767,3690305.634615885,3.902966015568954E7,1.723322803808845E7,131147.0803626798,5086461.1690082215,1.5608790618532412E7,1.496028845622099E7,1.8258807734503545E7,2.303489261531319E7,1.1225585146768965E7,1.6660575594683269E7,770300.8484975421,1.7598437798855197E7,3.771115647530809E7,2184030.4320736025,51853.09041224177,2.126500132877445E7,3.236407643981069E7,1214596.2220283584,4702498.075495138,2.1311622293037932E7,1.5812506024987152E7,32680.333868943602,1.5627075086919075E7,1.4768939671752222E7,1.5126133007492356E7,1.1310802615963046E7,1.4296255057127908E7,1.4320874542021051E7,1.440424599233635E7,
2068,241.07138250359375,3.5739302195652174,189692.88020768194,150218.18133907332,2.1304807879772954E7,157553.7692880611,2.700838790028872E7,201387.0395571487,6110510.277147484,210799.03917429986,1.092231949062388E7,72067.48602702959,1.7226532571406197E7,328988.8091837106,102037.66197179609,155180.14280781007,71401.6459547736,110544.51018328092,42519.53761222546,753024.361380721,7083506.973416395,346545.5368900896,170245.44059103358,216859.0169998623,2.84335612048846E7,1696220.0401205963,7.909959233992861E7,361375.8342377665,9103405.468994956,239501.17246716545,8721125.447650008,154239.55015310156,394953.6255339279,264628.2083169315,158181.73710386376,1876647.356516931,337088.9389765167,151984.36982791114,786083.9804995138,294538.2727832024,49006.531178512065,4612636.178029545,4591349.579252331,4607304.063160806,4378172.453683975,4608701.050550434,4904670.030539217,4403472.803509433,
1240,377.16569492382024,9.456378395555557,106354.28229643707,145674.18265683882,1349134.331668262,29587.9337063536,5866009.769480466,66167.27121375836,500334.56225405715,5816.555723665841,116054.52316483975,273473.2825655516,737294.2388600117,98088.54665372898,49257.293477785344,24088.300621530532,150640.67808733165,111994.26954085023,856096.7393068931,3542855.745853152,1503147.3323464582,65264.75382337174,33085.83089687419,392225.7444624356,2629578.560488637,8183461.717510452,5497472.09657511,24740.183163945818,1725233.7493366455,104068.54810666508,994481.547284285,7752236.205438859,28569.151935488117,398126.8926002615,170163.4592786016,19361.447891109376,80473.56952358122,6538.391274379441,91134.28788391761,268015.1609373019,0,1911792.6654584978,1804361.721343436,1730979.513357559,725423.2056850595,1126309.2382966094,1508238.545814109,1270041.580944946,
3555,367.088262524462,1.683476245,681143.7445666414,37301.00961983184,59972.563742355385,0,396622.7186783489,669144.4781323981,55048.51805942584,288852.36280980456,919998.064524357,1.6570551116745466E7,0,65760.27363611727,66367.970755641,439139.2033185117,172836.26745171094,4010319.913074752,1.0388905098082619E7,0,651900.0113423903,1.0511748427795641E7,1.707727857240049E7,27012.430890984822,563956.5002799138,465770.3966868519,131781.49047856324,187107.96185279248,0,19108.651419597998,325491.91736761207,1120048.9659355737,6.078924828355163E7,1348233.0359642354,1255083.6493802185,210866.7728341643,2500930.974545206,1.389618580723849E7,271073.3091951973,0,0,4151844.0955753834,4602568.68400303,5017864.175623052,3410413.379906356,4195790.6133024385,4457847.924782806,5381287.807712531,
4454,933.3955537903075,5.69992935,0,0,0,0,0,0,0,0,0,0,0,195853.1155847692,1168.8298054159898,0,124573.89193270169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76006.80175601428,92183.23221979722,79824.18880682415,62377.69805341048,77081.31532981298,104964.60265019922,59042.182441532554,
4054,565.1212291182958,3.099133505882353,0,23346.307206374615,0,0,0,0,0,0,0,7.350596192033978E7,0,0,0,231971.76824837094,0,0,395361.7995467797,129314.37784495202,0,0,0,80164.41976301644,0,0,0,0,0,55105.28154529647,0,0,5.510004599614565E8,34505.43981283563,0,0,0,0,0,28271.60827605489,0,1.3900516465054179E7,1.3667309261246974E7,1.327979676246176E7,8944516.218409518,1.1610432511570357E7,1.1596258261330735E7,1.1717600836228963E7,
3511,623.1654653564826,2.7647047636363644,0,16740.65663514012,15741.698150361488,142064.6653559083,0,628811.674937638,0,0,181226.88367522176,15209.81185303131,0,0,0,0,0,0,7523.096103436557,0,0,9279.625403915,678440.4387441921,0,0,0,0,0,12764.39510023806,19831.322746171994,0,1577272.8165272365,0,0,225001.200054937,0,88387.47209203962,3668251.668599349,0,0,0,57855.77296692286,79024.82239476667,52199.70819465293,54538.282737157824,40108.35406938309,33996.80082266104,43871.04570965495,
3468,355.10141825482236,3.4439959955555564,682012.566596384,177199.66373025457,284185.3655033977,176296.42121436767,346699.07922151877,5261213.631412201,302311.00154576823,61626.673104145295,1436053.45331732,1364081.199666665,38291.88315819136,667277.684845991,52811.99578598139,381307.36444982165,1421200.9433842837,243681.1287334073,249859.16003086508,492230.23640573054,491470.5397366132,314398.8253018869,35362.0404456972,1099986.0223298266,411496.8404507531,665307.3513649823,1050684.9289461963,468483.9469193672,387610.25428570475,35449.8314919967,135221.2593609732,38578.62745367864,3401723.683227029,635298.0315216394,813944.0005878463,1076492.5273286982,170264.3075244079,46902.82734329312,710749.0205979868,527121.0509847744,0,648616.5285374032,666263.4706861896,615047.6392612042,501955.0766478817,568169.6686476007,674285.6344284198,565631.7905966687,
