ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39173.96264705883	35064.111	75951.245	87616.9	7091.755	14356.109	59847.40066666667	17115.436	25158.947	22645.718999999997	7530.808000000001	49368.9374	24609.713	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2003.0","main.cluster index_upperinput":"2003.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=555&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3606	1.3606	0	N/A	N/A	665957.3650000001	17	2003	555	 	17	259.0815	1	259.0815	665957.3650000001
Clematis	jbuf,jbn	Clematis terniflora,Clematis heracleifolia,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10858.480029411765	0.0	0.0	0.0	674.4418	3849.4387	0.0	0.0	90035.14	0.0	0.0	18391.97187	96.34882857142857	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2008.0","main.cluster index_upperinput":"2008.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=173&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3317	1.3317	0	N/A	N/A	184594.1605	3	2008	173	 	3	444.0662	1	444.0662	184594.1605
Clematis	jbuf,jbn	Clematis terniflora,Clematis viticella,Clematis heracleifolia,Clematis vitalba,Clematis chinensis,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299772.86254705884	0.0	2122.4146499999997	0.0	7347.300999999998	14690.593	0.0	0.0	148719.61	2296223.5	179969.72	269057.41423	343652.07442857145	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2011.0","main.cluster index_upperinput":"2011.0"}	This Node is a Singleton	N/A	N/A	N/A	 	1.3284	1.3284	0	N/A	N/A	5096138.6633	8	2011	-1	 	8	184.0372	1	184.0372	5096138.6633
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55090.393294117646	8092.796333333333	82356.7	52806.47	55056.977	0.0	109996.35986666667	135509.62	85099.07	0.0	3984.6104	74138.6539	27878.592428571428	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2013.0","main.cluster index_upperinput":"2013.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3409	1.3409	0	N/A	N/A	936536.6859999999	11	2013	22	 	11	999.2800	2	500.1400	936536.6859999999
Clematis	jbuf,jbn	Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12798.073411764706	72522.416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1289.6673	29238.65357142857	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2014.0","main.cluster index_upperinput":"2014.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=448&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3313	1.3313	0	N/A	N/A	217567.24800000002	3	2014	448	 	3	207.0052	1	207.0052	217567.24800000002
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13370.707314705882	45943.74683333333	6895.532175	20040.459	0.0	0.0	8483.748433333334	654.3545	1485.15285	0.0	26563.355	4625.485535	25863.881285714284	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2016.0","main.cluster index_upperinput":"2016.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=93&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3373	1.3373	0	N/A	N/A	227302.02435000002	12	2016	93	 	12	584.1756	1	584.1756	227302.02435000002
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38014.99616235294	52243.528399999996	14569.341	0.0	923.399	340414.6	598.3107866666667	18660.006	1275.5517	14447.9384	67145.75	42092.712479999995	32189.687137142857	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2018.0","main.cluster index_upperinput":"2018.0"}	This Node is a Singleton	N/A	N/A	N/A	 	1.3398	1.3398	0	N/A	N/A	646254.9347600001	15	2018	-1	 	15	263.0527	1	263.0527	646254.9347600001
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23091.559149411765	1539.07738	35442.696	4278.305	27298.22	7681.5117	16203.086066666667	39395.094	28084.9465	65257.936	3105.7275	22153.32633	24431.89174857143	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2021.0","main.cluster index_upperinput":"2021.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3151	1.3151	0	N/A	N/A	392556.50554	17	2021	22	 	17	723.1942	2	362.0971	392556.50554
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3985302.084747059	43909.90286666667	396732.29500000004	539300.1	1090069.5	399491.06	60561.09786666666	328789.94	7261665.87425	20849478.0	8063319.5	3883515.43227	4130711.5882857144	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2022.0","main.cluster index_upperinput":"2022.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=186&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3582	1.3582	0	N/A	N/A	67750135.44070001	17	2022	186	 	17	146.0812	1	146.0812	67750135.44070001
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14178.495235294118	774.9333333333334	11744.7415	18694.312	17944.678	0.0	34771.301	33907.207	10351.15	0.0	19657.736	12324.1112	16827.615285714288	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2023.0","main.cluster index_upperinput":"2023.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=295&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3087	1.3087	0	N/A	N/A	241034.419	11	2023	295	 	11	317.0793	2	159.0397	241034.419
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19306.81891764706	240.34220000000002	18256.307	24326.578	21257.398	0.0	31446.63	85455.08	29670.725	0.0	6261.885	25642.55486	10255.767571428572	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2024.0","main.cluster index_upperinput":"2024.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=187&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3250	1.3250	0	N/A	N/A	328215.92159999994	11	2024	187	 	11	495.1096	2	248.0548	328215.92159999994
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23472.6226	557.1553333333333	9365.845	32886.312000000005	35041.734	0.0	56686.731999999996	93989.086	22698.5235	0.0	1257.0532	28935.5437	15668.4496	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2028.0","main.cluster index_upperinput":"2028.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=171&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3475	1.3475	0	N/A	N/A	399034.5842	11	2028	171	 	11	333.0569	2	167.0285	399034.5842
Clematis	jbuf,jbn	Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3510.7488352941177	19894.2434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4756.426600000001	1731.2091714285714	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2034.0","main.cluster index_upperinput":"2034.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=288&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3497	1.3497	0	N/A	N/A	59682.730200000005	3	2034	288	 	3	893.2673	2	447.1337	59682.730200000005
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84436.56301411765	66961.03901333334	53276.87300000001	0.0	54819.727	234624.73	1233.5860333333333	2944.8174	2796.15085	378753.23	68795.914	82247.949064	87563.15437142857	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2039.0","main.cluster index_upperinput":"2039.0"}	This Node is a Singleton	N/A	N/A	N/A	 	1.3404	1.3404	0	N/A	N/A	1435421.57124	16	2039	-1	 	16	263.0166	1	263.0166	1435421.57124
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99994.5650117647	6044.2734	36845.5415	12828.434	85996.49	73731.29	24017.569	284938.2	396389.4375	140222.70500000002	5312.2959999999985	140547.0585	42062.43145714286	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2042.0","main.cluster index_upperinput":"2042.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=173&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3133	1.3133	0	N/A	N/A	1699907.6051999999	17	2042	173	 	17	427.0760	1	427.0760	1699907.6051999999
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12601.825711764706	343.5381	6764.444350000001	48764.82	2991.1064	0.0	35174.46366666667	7825.4927	15786.765500000003	0.0	2993.193	12822.25307	12286.929485714287	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2045.0","main.cluster index_upperinput":"2045.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=284&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3925	1.3925	0	N/A	N/A	214231.03710000002	11	2045	284	 	11	851.2379	2	426.1189	214231.03710000002
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59473.46545294118	7146.4023333333325	44028.6155	149053.52	123358.26	0.0	103379.66	212613.12	52113.28	0.0	2162.0347	69695.56079999999	44870.4721	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2051.0","main.cluster index_upperinput":"2051.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=174&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3717	1.3717	0	N/A	N/A	1011048.9127000001	11	2051	174	 	11	933.2474	2	467.1237	1011048.9127000001
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27522.492654705882	7284.613566666666	17374.959000000003	924.51263	32577.438	22487.662	4221.306833333333	1052.4117	1330.0138	164776.595	9359.454	22974.580883	34019.50947142857	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2052.0","main.cluster index_upperinput":"2052.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3221	1.3221	0	N/A	N/A	467882.37513000006	16	2052	1	 	16	465.0406	1	465.0406	467882.37513000006
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23619.080617647058	1094.3961666666667	30556.2245	38128.484	23854.238	0.0	50010.63733333333	64883.355	10958.7705	0.0	38313.203	21010.36425	27345.818285714286	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2055.0","main.cluster index_upperinput":"2055.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=289&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3282	1.3282	0	N/A	N/A	401524.3705	11	2055	289	 	11	321.0924	1	321.0924	401524.3705
Clematis	jbuf,jbn	Clematis terniflora,Clematis viticella,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29633.456898235294	0.0	81285.0595	0.0	0.0	0.0	1020.3511233333334	0.0	530.32745	0.0	337076.94	16363.07739	48591.14191	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2056.0","main.cluster index_upperinput":"2056.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=820&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	"InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1"	CARNITINE	0.8834209999999999	 	1.3640	1.3640	0	C[N+](C)(C)C[C@@H](CC(=O)[O-])O	CCMSLIB00006678967	503768.76726999995	6	2056	820	 	6	162.1127	1	162.1127	503768.76726999995
Clematis	jbuf,jbn	Clematis terniflora,Clematis viticella,Clematis flammula,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9595.69713764706	32670.073746666665	7114.5105	3586.1733	0.0	0.0	4335.8916	0.0	6794.280500000002	0.0	20705.2	3425.4888040000005	18410.28047142857	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2058.0","main.cluster index_upperinput":"2058.0"}	This Node is a Singleton	N/A	N/A	N/A	 	1.3770	1.3770	0	N/A	N/A	163126.85133999996	11	2058	-1	 	11	460.0788	1	460.0788	163126.85133999996
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22702.21185882353	8192.309766666665	27830.262	28128.846	96760.6	0.0	34881.987	27991.799	20535.05	0.0	7102.8423	21379.1493	24592.30122857143	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2060.0","main.cluster index_upperinput":"2060.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=93&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3628	1.3628	0	N/A	N/A	385937.6016000001	12	2060	93	 	12	404.1124	1	404.1124	385937.6016000001
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31350.351364705883	943.5554999999999	12729.979650000001	78466.75	10978.084	0.0	117473.14333333334	29264.475	14173.8865	0.0	5188.8354	20216.47238	47255.892771428575	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2062.0","main.cluster index_upperinput":"2062.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=289&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3699	1.3699	0	N/A	N/A	532955.9731999999	11	2062	289	 	11	917.2698	2	459.1349	532955.9731999999
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	557942.1052941177	706594.5599999999	619878.9299999999	730912.1	372145.88	357380.7	583901.65	449432.94	590062.7	411522.375	460727.53	592060.317	509201.8028571429	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2067.0","main.cluster index_upperinput":"2067.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3668	1.3668	0	N/A	N/A	9485015.790000001	17	2067	85	 	17	365.1056	1	365.1056	9485015.790000001
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	375566.18294117646	434106.48666666663	488764.39	400721.22	268738.88	327337.53	377985.9733333333	430227.97	331667.275	280474.73	319509.34	414753.027	319584.97714285715	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2070.0","main.cluster index_upperinput":"2070.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=41&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1"	SUCROSE	0.905752	 	1.3682	1.3682	0	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2(CO)[C@H]([C@@H]([C@@H](CO)O2)O)O)O)O)O)O	CCMSLIB00006680038	6384625.1099999985	17	2070	41	 	17	343.1236	1	343.1236	6384625.1099999985
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17527.977835294118	81020.61	5048.44545	3723.6055	6792.6484	728.8793	6043.969233333333	1836.1394	3939.3765000000008	0.0	5724.969	10581.669670000001	27451.275214285713	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2071.0","main.cluster index_upperinput":"2071.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=189&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	N/A	N/A	N/A	 	1.3450	1.3450	0	N/A	N/A	297975.62320000003	14	2071	189	 	14	186.0762	1	186.0762	297975.62320000003
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135732.2785882353	309161.85	125016.112	167704.73	65528.19	66545.42	90639.49066666666	104641.17	55015.135	104566.38500000001	134429.94	123853.5799	152701.84814285714	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2073.0","main.cluster index_upperinput":"2073.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=653&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5+,6?/m1/s1	Spectral Match to D-(+)-Mannose from NIST14	0.8820180000000001	 	1.3563	1.3563	0	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	CCMSLIB00003137485	2307448.736	17	2073	653	 	17	163.0600	1	163.0600	2307448.736
Clematis	jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis viticella,Clematis flammula,Clematis heracleifolia,Clematis alpina,Clematis vitalba,Clematis chinensis,Clematis recta,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3847036.5235294118	4562494.5	4947888.75	3647836.2	3258221.2	3352508.0	3482234.066666667	4991155.5	3590944.15	2905201.5	3127645.5	4253882.45	3265828.057142857	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=16e5aaa188af4a95a36fb8caa2d95c54&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2075.0","main.cluster index_upperinput":"2075.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=41&task=16e5aaa188af4a95a36fb8caa2d95c54&show=true	"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11-,12-/m1/s1"	MALTOSE	0.9649	 	1.3719	1.3719	0	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)O)O)O)O)O)O	CCMSLIB00006679930	65399620.900000006	17	2075	41	 	17	360.1500	1	360.1500	65399620.900000006
